"gene","logFC","FDR","add_variable","start","end","strand"
"vnz_01915",-1.03399973457995,0.000210079909552255,"MMC",430160,430858,"+"
"vnz_14865",-1.03480029676528,0.00028679989751434,"MMC",3308869,3309903,"-"
"vnz_28740",-1.03527851079683,0.000317372038598982,"MMC",6324728,6325084,"-"
"vnz_04880",-1.03708690356662,5.75154920215094e-05,"MMC",1150637,1151029,"-"
"vnz_00785",-1.04011623433444,0.00444631131547979,"MMC",176226,177035,"+"
"vnz_06685",-1.04049516327014,0.04076860295548,"MMC",1534763,1535560,"-"
"vnz_34130",-1.04155747750109,0.0128010555670588,"MMC",7576158,7577129,"+"
"vnz_03645",-1.04292711167708,0.0152872173663519,"MMC",876168,879374,"+"
"vnz_05405",-1.04294568966876,6.83238287550524e-06,"MMC",1261566,1264046,"-"
"vnz_02820",-1.04338863219954,0.0029316117739465,"MMC",680784,681158,"-"
"vnz_03150",-1.04536891309948,0.00349891144793956,"MMC",776695,776994,"-"
"vnz_08505",-1.04661034247571,5.78016645766901e-05,"MMC",1939420,1940043,"-"
"vnz_00215",-1.04703196480038,0.00335127385720845,"MMC",47146,48159,"+"
"vnz_32280",-1.04712310589113,0.00147886755240597,"MMC",7153961,7154563,"+"
"vnz_34120",-1.04838935674542,0.00747454123517188,"MMC",7573923,7575170,"+"
"vnz_02605",-1.04900330938693,0.00131054360488409,"MMC",623116,626556,"-"
"vnz_22625",-1.0502401134155,0.00173874006948607,"MMC",4928793,4930100,"-"
"vnz_06515",-1.05037229722088,0.00178038796949195,"MMC",1496797,1498119,"+"
"vnz_36625",-1.0511697172914,0.000770814459740323,"MMC",8200258,8200896,"+"
"vnz_22410",-1.05196767258344,0.00241667096236934,"MMC",4886329,4886898,"-"
"vnz_21320",-1.05290958520318,0.000115514030867743,"MMC",4675367,4676230,"+"
"vnz_09355",-1.05377441502679,0.00722314626725456,"MMC",2134755,2135888,"-"
"vnz_24630",-1.0576693992396,0.00201629472499052,"MMC",5364250,5364741,"+"
"vnz_18605",-1.05920246086115,0.00148910565177662,"MMC",4108276,4109220,"+"
"vnz_01435",-1.06116679006863,0.00573822818636967,"MMC",321875,323722,"+"
"vnz_02500",-1.06159462978705,0.00359287608752365,"MMC",591071,592264,"+"
"vnz_33205",-1.06314491875038,0.0133703404030603,"MMC",7368293,7369300,"-"
"vnz_26945",-1.06532473533787,0.000232638064044215,"MMC",5906501,5907418,"+"
"vnz_03575",-1.06575838257637,0.000132736722440699,"MMC",857003,857647,"+"
"vnz_10440",-1.06617737032971,0.0208475759416788,"MMC",2314971,2315837,"+"
"vnz_36620",-1.06787416114544,0.0299142560059282,"MMC",8199901,8200236,"+"
"vnz_00110",-1.06918524204326,0.00122234873155859,"MMC",20980,21546,"+"
"vnz_05640",-1.07159500732696,2.94703492224568e-05,"MMC",1308738,1309373,"-"
"vnz_03140",-1.07252620275899,0.000305100935709221,"MMC",774849,775649,"+"
"vnz_31195",-1.07312428655485,3.58969559545045e-05,"MMC",6904248,6905246,"+"
"vnz_36490",-1.07354412087182,0.0156009199673582,"MMC",8158788,8159051,"+"
"vnz_04665",-1.07484582885526,0.00121889031196829,"MMC",1093281,1093754,"-"
"vnz_06370",-1.07486571459635,0.000837440724953235,"MMC",1467146,1467607,"+"
"vnz_32775",-1.07507041023451,0.0498158091016685,"MMC",7269558,7270511,"+"
"vnz_11725",-1.07845332820009,0.00168282130531653,"MMC",2596983,2598110,"+"
"vnz_33730",-1.07865407629606,0.000209624210942295,"MMC",7490755,7491774,"-"
"vnz_06725",-1.07935799846528,1.5032989241775e-05,"MMC",1543180,1544952,"-"
"vnz_01650",-1.07950427134218,0.0302100113016271,"MMC",375668,376048,"-"
"vnz_31985",-1.08095802343197,0.00640350461885313,"MMC",7075632,7076873,"+"
"vnz_30275",-1.08311005801891,9.81136701801532e-05,"MMC",6674874,6675818,"-"
"vnz_31805",-1.08323727918492,0.000210610894476599,"MMC",7030927,7031877,"+"
"vnz_00595",-1.08465749931716,0.000978401403043047,"MMC",132831,133739,"-"
"vnz_32230",-1.08480393455705,0.00286877376652277,"MMC",7135407,7136489,"-"
"vnz_26770",-1.08748607019046,0.000176960050716776,"MMC",5869049,5869816,"+"
"vnz_00660",-1.08820309560129,0.000951178910572305,"MMC",146094,147683,"+"
"vnz_11795",-1.09076058767484,0.00712058530913581,"MMC",2611896,2613125,"+"
"vnz_31435",-1.09251951993093,0.0477692387459531,"MMC",6957620,6958765,"+"
"vnz_04605",-1.09407193557842,0.00275657593188437,"MMC",1079916,1080344,"+"
"vnz_35130",-1.09472594185801,0.00604802889699873,"MMC",7822284,7822964,"-"
"vnz_30985",-1.09671956721107,8.34903124725867e-05,"MMC",6851101,6851988,"-"
"vnz_02115",-1.09881295797577,0.0249409752056444,"MMC",479257,480144,"+"
"vnz_25850",-1.09897059715915,5.77691705248945e-06,"MMC",5655169,5655723,"-"
"vnz_01060",-1.0992929201951,0.0109467866222164,"MMC",238307,238771,"+"
"vnz_06555",-1.09965175592618,0.000104386640791198,"MMC",1504807,1505871,"+"
"vnz_15420",-1.10042780302407,0.00376193846195404,"MMC",3435915,3436835,"+"
"vnz_33290",-1.10060604972039,0.0043456248311088,"MMC",7389896,7390465,"-"
"vnz_32630",-1.10222388157293,0.00234978067486025,"MMC",7230630,7231769,"-"
"vnz_10690",-1.10245516516757,0.00118597513214766,"MMC",2358842,2359213,"-"
"vnz_24950",-1.10313812577487,0.000150057683848395,"MMC",5429748,5430683,"-"
"vnz_27740",-1.10432733798578,0.00981105946108338,"MMC",6101327,6102181,"-"
"vnz_28625",-1.1047944358587,0.0149191491874968,"MMC",6286512,6289010,"+"
"vnz_06935",-1.10493941503859,3.79524105696743e-05,"MMC",1590036,1591118,"-"
"vnz_14825",-1.1060569029435,0.00163460493231221,"MMC",3295222,3295650,"+"
"vnz_00400",-1.1064890176703,0.000152014628850799,"MMC",88632,89147,"-"
"vnz_32675",-1.10943064227711,0.0104776070339951,"MMC",7241061,7242806,"-"
"vnz_31190",-1.10970879517981,2.21953090039913e-05,"MMC",6902248,6904251,"+"
"vnz_05810",-1.10994214117873,0.00347237762037091,"MMC",1341688,1342272,"+"
"vnz_00485",-1.11200795747056,0.00256135914535628,"MMC",109373,109711,"+"
"vnz_34355",-1.11235821705755,0.000506979463225564,"MMC",7625230,7626390,"+"
"vnz_10955",-1.11874019269635,0.00274788365215684,"MMC",2418219,2419817,"+"
"vnz_24275",-1.11934163272851,0.00015080308849117,"MMC",5286435,5286848,"-"
"vnz_15080",-1.11978935175421,0.0490004622650187,"MMC",3361354,3361851,"-"
"vnz_30510",-1.12031918044553,0.00643322343395998,"MMC",6732668,6733072,"+"
"vnz_17400",-1.1226212697634,0.00014520098032821,"MMC",3842696,3843664,"-"
"vnz_30385",-1.12550012934718,0.0347761818746679,"MMC",6705579,6707147,"-"
"vnz_06260",-1.12747314047407,0.000572837906166699,"MMC",1444578,1445009,"+"
"vnz_22445",-1.12896331327186,0.00363927181255482,"MMC",4893307,4894206,"-"
"vnz_31510",-1.129454942834,0.000177400324150371,"MMC",6969651,6970469,"+"
"vnz_35950",-1.12980425693187,0.00259598398431571,"MMC",8020950,8021831,"+"
"vnz_27580",-1.1324702363616,0.00608389780289957,"MMC",6065260,6066045,"+"
"vnz_27960",-1.13323327097637,0.00308889217465032,"MMC",6140177,6140911,"+"
"vnz_00620",-1.1341759464104,0.00179411209825255,"MMC",137044,137994,"+"
"vnz_08595",-1.1356260160165,6.8015918614858e-05,"MMC",1961612,1962016,"-"
"vnz_30290",-1.13658310907138,0.00182049012146381,"MMC",6678961,6682692,"+"
"vnz_32235",-1.13660470955757,0.00138735755283909,"MMC",7136495,7141966,"-"
"vnz_17410",-1.13672847609749,0.0290983250512809,"MMC",3844367,3844771,"-"
"vnz_27630",-1.13856898406717,0.000138845221919876,"MMC",6078902,6079729,"-"
"vnz_03895",-1.13876223144982,0.0431425098107378,"MMC",935562,936578,"-"
"vnz_28025",-1.14132912906949,0.00609116152014345,"MMC",6152840,6153358,"-"
"vnz_17655",-1.14173432546791,1.82822384779116e-05,"MMC",3901028,3901480,"+"
"vnz_18675",-1.14369546016974,0.000714056665978516,"MMC",4120319,4120963,"-"
"vnz_01160",-1.1438558129304,8.88141780872209e-05,"MMC",257561,257998,"+"
"vnz_05240",-1.14542119840864,0.000470248219870582,"MMC",1226381,1226704,"-"
"vnz_04055",-1.14563220530615,0.00877426460625562,"MMC",965833,967014,"-"
"vnz_14975",-1.14658955802439,0.0275527843287066,"MMC",3334016,3336796,"-"
"vnz_19685",-1.14686118703331,0.0461028894004146,"MMC",4321328,4321927,"+"
"vnz_35250",-1.14719154079502,0.00190977109416079,"MMC",7850507,7851625,"-"
"vnz_32300",-1.14757401196191,8.14244404339989e-06,"MMC",7156196,7156573,"-"
"vnz_13145",-1.14778017484677,2.46297800602753e-06,"MMC",2918843,2920210,"-"
"vnz_28135",-1.14855437838326,0.0304348413124433,"MMC",6173659,6174825,"-"
"vnz_32680",-1.15227350316466,0.0120980602694041,"MMC",7242803,7243726,"-"
"vnz_31815",-1.15283595791129,6.16151406848959e-06,"MMC",7033357,7034457,"+"
"vnz_34495",-1.15316828915185,0.0137594922833525,"MMC",7656350,7656730,"+"
"vnz_00315",-1.15350217197847,8.97261068704512e-05,"MMC",67709,68380,"-"
"vnz_30330",-1.15790806483027,3.53188190723436e-06,"MMC",6691210,6695112,"-"
"vnz_24645",-1.15990187379361,5.15150185995202e-05,"MMC",5365926,5367161,"+"
"vnz_19235",-1.16321224384676,5.30448712966428e-05,"MMC",4239245,4239523,"-"
"vnz_30005",-1.16463746996019,0.0122410640057191,"MMC",6615337,6616152,"-"
"vnz_25370",-1.1650779768618,0.00134682283451106,"MMC",5539968,5542697,"+"
"vnz_19275",-1.16536412731533,4.08785975240367e-05,"MMC",4246592,4247026,"-"
"vnz_01290",-1.16739256518737,5.78126350219843e-06,"MMC",286284,286784,"-"
"vnz_34930",-1.16838587673097,0.0109663532165288,"MMC",7768801,7772871,"-"
"vnz_19280",-1.16921630018813,0.000881867816053808,"MMC",4247023,4248030,"-"
"vnz_06110",-1.17063020791791,8.04535912705038e-05,"MMC",1408629,1412159,"-"
"vnz_01390",-1.17182946801298,9.32098790417373e-06,"MMC",311037,312134,"-"
"vnz_32240",-1.17371078566555,0.00250013871438769,"MMC",7142227,7143036,"+"
"vnz_18170",-1.17409078307143,7.7922889191213e-05,"MMC",4015095,4015991,"-"
"vnz_29280",-1.17422542906016,2.89232385209217e-05,"MMC",6449274,6450566,"-"
"vnz_34950",-1.17528165662104,0.0134082177317505,"MMC",7776069,7776950,"-"
"vnz_07280",-1.17570063249015,0.00843046559726714,"MMC",1663862,1664650,"+"
"vnz_32145",-1.17646197055655,0.00241981721469017,"MMC",7118700,7119104,"-"
"vnz_04810",-1.1764762651508,9.37210868047747e-05,"MMC",1129736,1130122,"+"
"vnz_06495",-1.17711331601007,0.00170523935683236,"MMC",1491461,1492165,"-"
"vnz_32980",-1.17950313687179,0.00199039310178454,"MMC",7322501,7322893,"-"
"vnz_08205",-1.17950434762275,5.53802671297049e-05,"MMC",1872351,1872869,"-"
"vnz_12825",-1.18016726949686,0.000245704005102731,"MMC",2858022,2858642,"-"
"vnz_09775",-1.18092829923371,1.68867754196056e-05,"MMC",2212419,2213453,"-"
"vnz_11170",-1.18208105395464,4.01791483185352e-05,"MMC",2465537,2465950,"-"
"vnz_30535",-1.18253945768342,0.0143380203561612,"MMC",6737868,6739328,"+"
"vnz_36365",-1.18320470071656,0.0338344378021827,"MMC",8114529,8115044,"-"
"vnz_33265",-1.18403826686345,8.08189609239478e-05,"MMC",7383691,7386315,"+"
"vnz_31140",-1.18459992567394,0.00128697609087308,"MMC",6886042,6887634,"-"
"vnz_06105",-1.18616669135165,6.52916207492804e-05,"MMC",1407804,1408502,"-"
"vnz_05940",-1.18713908915771,0.00216017455541053,"MMC",1370683,1371234,"-"
"vnz_02675",-1.18748174886064,0.000216037536157404,"MMC",641092,642765,"+"
"vnz_03515",-1.18836170228041,5.20636684238628e-05,"MMC",844062,844751,"+"
"vnz_28190",-1.18896229882894,0.00178454826267992,"MMC",6186100,6186699,"-"
"vnz_34460",-1.18896674628388,0.00203747938681838,"MMC",7646472,7647050,"+"
"vnz_36595",-1.19042589784978,0.00156000116882929,"MMC",8195294,8196211,"+"
"vnz_30785",-1.19135123154,0.00559803103373101,"MMC",6793411,6794214,"+"
"vnz_30865",-1.19375031344236,0.000934101912135658,"MMC",6809014,6809742,"+"
"vnz_05285",-1.19381179004954,1.27421679338726e-05,"MMC",1237299,1237799,"+"
"vnz_31570",-1.19524458783912,5.43346122715108e-05,"MMC",6982374,6983225,"-"
"vnz_32285",-1.19812897820829,0.00229942332966601,"MMC",7154593,7154961,"+"
"vnz_35990",-1.19825890756199,3.41295575067714e-05,"MMC",8031079,8031663,"-"
"vnz_05910",-1.19836075259997,0.00130056417311335,"MMC",1363808,1365262,"-"
"vnz_04295",-1.1984746315305,0.000508842741923341,"MMC",1020839,1021300,"+"
"vnz_28300",-1.19998388354918,0.000931441141336878,"MMC",6206099,6207214,"-"
"vnz_31845",-1.19998455183515,3.4448775845245e-06,"MMC",7040655,7041476,"-"
"vnz_15210",-1.20305965575647,6.24466390635796e-05,"MMC",3390989,3392113,"-"
"vnz_03025",-1.20320936268172,0.00656117568255844,"MMC",737323,737721,"-"
"vnz_28500",-1.20526773226916,0.000306695429055209,"MMC",6262303,6263004,"-"
"vnz_28790",-1.20558433103693,1.36474346666462e-05,"MMC",6338313,6340271,"+"
"vnz_03020",-1.20592361871664,0.000652298663997921,"MMC",736015,737262,"+"
"vnz_35205",-1.2074539806863,0.0199323733862333,"MMC",7839956,7840960,"+"
"vnz_36460",-1.21001264020488,0.000255233866466535,"MMC",8152813,8153580,"+"
"vnz_30870",-1.2107053521198,0.000852121037101363,"MMC",6809966,6810895,"+"
"vnz_31430",-1.21139740580061,0.000217964491204257,"MMC",6953778,6957470,"+"
"vnz_31400",-1.21149304196112,0.00033409547244843,"MMC",6946338,6947519,"+"
"vnz_00385",-1.21194084625808,3.07458104798837e-05,"MMC",84784,85476,"+"
"vnz_00910",-1.2122217404694,0.000177587725389236,"MMC",204758,205825,"+"
"vnz_33885",-1.2128703484833,0.000344104847485198,"MMC",7517744,7518469,"-"
"vnz_06360",-1.2169295548119,0.00413543419412163,"MMC",1465757,1466548,"+"
"vnz_30130",-1.21883666265813,0.015368533650083,"MMC",6643854,6644999,"-"
"vnz_02795",-1.21996872992449,0.0316378519921312,"MMC",673801,676539,"-"
"vnz_06045",-1.22332590195459,0.000716722932889366,"MMC",1393932,1394771,"-"
"vnz_00965",-1.22574103455038,1.94145612531423e-05,"MMC",217772,218860,"-"
"vnz_08575",-1.22622807635309,0.000322041335873528,"MMC",1955990,1956529,"+"
"vnz_06265",-1.23152456424729,9.77182080097196e-07,"MMC",1444997,1448353,"-"
"vnz_30175",-1.23516126589687,0.0024855535206342,"MMC",6653476,6654813,"+"
"vnz_00900",-1.23751859722831,0.0298820737685768,"MMC",203199,203873,"+"
"vnz_09630",-1.23828525461264,0.000499790292811641,"MMC",2187989,2188765,"+"
"vnz_36330",-1.24053125356016,0.000811546606750271,"MMC",8107962,8108549,"+"
"vnz_27215",-1.24181420536652,4.92928825340448e-05,"MMC",5975739,5976557,"+"
"vnz_09635",-1.2427817938376,0.00226960095357067,"MMC",2188863,2189186,"-"
"vnz_00605",-1.24526407430236,0.00607081960443811,"MMC",134392,135081,"-"
"vnz_15220",-1.24541224958598,0.0104776070339951,"MMC",3392998,3393915,"-"
"vnz_27220",-1.24551315235531,0.00058688337387475,"MMC",5976740,5976970,"-"
"vnz_31715",-1.24815573844134,0.00263759906807306,"MMC",7013663,7014532,"-"
"vnz_03530",-1.24918508295188,0.000154845972815421,"MMC",847249,847890,"+"
"vnz_03555",-1.25356645154784,0.00947506580418457,"MMC",851620,852624,"+"
"vnz_25380",-1.2540483006846,0.00247742353024242,"MMC",5544465,5546393,"+"
"vnz_31810",-1.25549344682479,1.68744579848046e-06,"MMC",7031960,7033360,"+"
"vnz_34280",-1.25575161591922,9.31772361442816e-06,"MMC",7607423,7607917,"-"
"vnz_26140",-1.25759269566205,5.07624012034006e-07,"MMC",5715292,5715885,"+"
"vnz_00065",-1.25878529928745,0.00695312032396745,"MMC",10513,11720,"+"
"vnz_01130",-1.26025930419042,0.00115997129629481,"MMC",251362,251745,"+"
"vnz_23150",-1.26123177916164,0.00115435724702806,"MMC",5039888,5040544,"+"
"vnz_36615",-1.26311473751373,0.000641464362323511,"MMC",8199205,8199798,"-"
"vnz_26915",-1.26342489030121,0.00902903824131462,"MMC",5898543,5899769,"-"
"vnz_33185",-1.26408055331108,0.00289250383516934,"MMC",7362006,7362719,"+"
"vnz_31525",-1.26491176907414,1.30219696720817e-05,"MMC",6974004,6974453,"+"
"vnz_01645",-1.26502419140218,0.0019865409251339,"MMC",374184,375560,"-"
"vnz_33255",-1.26720572615154,0.000112535854819975,"MMC",7379541,7381091,"+"
"vnz_09720",-1.26727565204269,1.3107131284033e-05,"MMC",2202123,2202839,"+"
"vnz_35215",-1.27253636693496,1.66291963507145e-05,"MMC",7842387,7843067,"+"
"vnz_35975",-1.27413959768848,0.000477567537933344,"MMC",8026417,8027529,"+"
"vnz_05960",-1.27561084279337,6.46513472435615e-05,"MMC",1375724,1376557,"+"
"vnz_26120",-1.27627873382236,7.69224927819752e-06,"MMC",5707738,5710203,"+"
"vnz_15250",-1.27632646532451,0.0374283882701688,"MMC",3402373,3402798,"+"
"vnz_34860",-1.27657901384563,0.00606435942213662,"MMC",7753384,7753743,"-"
"vnz_35280",-1.27754858260055,0.00176351288360747,"MMC",7857101,7858525,"-"
"vnz_17385",-1.27806337448465,0.000109654865934213,"MMC",3840954,3841376,"+"
"vnz_03755",-1.2780836456911,9.07527162500085e-06,"MMC",902307,903386,"+"
"vnz_00580",-1.27847593419361,0.00326580646556142,"MMC",131314,131682,"-"
"vnz_13135",-1.27876531336399,0.00016259425676061,"MMC",2916448,2917987,"-"
"vnz_07870",-1.27898882872744,0.00277712483944911,"MMC",1797595,1798938,"-"
"vnz_11370",-1.28127929511338,3.59291378849355e-05,"MMC",2509538,2510656,"-"
"vnz_11445",-1.28249611606159,0.000564941449765823,"MMC",2528852,2530729,"-"
"vnz_00330",-1.28403699983199,0.00150057516834185,"MMC",71416,72684,"-"
"vnz_32245",-1.28493218115299,4.45248103405047e-05,"MMC",7143026,7145905,"-"
"vnz_02690",-1.28662010853136,0.000137345693297938,"MMC",648795,649190,"+"
"vnz_06270",-1.28677470856096,4.41912487122165e-05,"MMC",1448350,1448757,"-"
"vnz_00420",-1.28824224399893,0.0278543636318695,"MMC",93857,94780,"+"
"vnz_05510",-1.29005100618476,0.0231046058381732,"MMC",1286012,1286578,"-"
"vnz_31840",-1.29101354532594,8.43672500757128e-06,"MMC",7039845,7040423,"+"
"vnz_14815",-1.29222713645293,5.5769812697597e-06,"MMC",3293095,3294336,"-"
"vnz_04125",-1.29275115322636,0.000256716069441002,"MMC",979448,980188,"-"
"vnz_10435",-1.30148437846668,0.00576682963195687,"MMC",2314372,2314971,"+"
"vnz_33370",-1.30559808660071,0.0180062091798935,"MMC",7408457,7410097,"-"
"vnz_31930",-1.30598537062438,6.7490679623005e-05,"MMC",7062624,7063196,"+"
"vnz_01535",-1.30756923035763,1.92903278677255e-05,"MMC",349058,349906,"+"
"vnz_03065",-1.30802156975004,0.000593881736841461,"MMC",751781,752314,"+"
"vnz_23700",-1.30828130758233,9.43976138488465e-06,"MMC",5156052,5156813,"+"
"vnz_19000",-1.30968786949323,0.0105983725467182,"MMC",4179099,4179668,"+"
"vnz_29990",-1.31072697363886,2.90310374672632e-05,"MMC",6612347,6613453,"-"
"vnz_24675",-1.31092149962382,7.32291370075322e-05,"MMC",5371700,5372809,"+"
"vnz_10490",-1.31116669365437,8.14693708572474e-05,"MMC",2324545,2324961,"+"
"vnz_09690",-1.31186050503613,1.09132356536812e-05,"MMC",2197459,2198715,"-"
"vnz_00870",-1.31203307172595,0.00582059482996748,"MMC",195936,196754,"-"
"vnz_03545",-1.3135028868493,0.00593768178892934,"MMC",849585,850667,"+"
"vnz_31050",-1.31382144019296,0.000750692390502306,"MMC",6865224,6866423,"-"
"vnz_34380",-1.31463556498897,8.14244404339989e-06,"MMC",7630145,7630741,"+"
"vnz_30145",-1.31480403657985,0.0030010923279377,"MMC",6647897,6648232,"+"
"vnz_04225",-1.31518524983675,9.93964672922155e-07,"MMC",1008717,1009157,"+"
"vnz_35105",-1.31693034752095,5.22942087095846e-05,"MMC",7815015,7817201,"-"
"vnz_24235",-1.31809702312146,1.9463510749698e-06,"MMC",5278834,5279619,"-"
"vnz_35285",-1.31944904561997,0.00108538851875694,"MMC",7858522,7859331,"-"
"vnz_30185",-1.32081476462863,0.000574047228982329,"MMC",6656215,6656955,"-"
"vnz_01040",-1.32181051488012,0.000314219480428505,"MMC",232637,234280,"-"
"vnz_09550",-1.32188761259882,0.00017392172600208,"MMC",2172082,2172321,"-"
"vnz_28125",-1.32382862751049,0.0229101687855853,"MMC",6172252,6173088,"-"
"vnz_13645",-1.32458920667076,1.19934795689187e-05,"MMC",3047367,3047630,"-"
"vnz_28695",-1.32718032417277,0.00450586277769939,"MMC",6313070,6313546,"+"
"vnz_23800",-1.32899203184874,0.0182506229626052,"MMC",5177601,5177870,"-"
"vnz_12760",-1.32921166035095,9.22173957281176e-08,"MMC",2841726,2843594,"+"
"vnz_03340",-1.32930683924259,0.000344753404067183,"MMC",812543,813013,"+"
"vnz_31620",-1.32969401382901,0.00085221812166907,"MMC",6991273,6992430,"+"
"vnz_19350",-1.33078380882613,0.00251581604824472,"MMC",4262527,4263357,"-"
"vnz_34765",-1.33239321576342,0.00682349746005807,"MMC",7718985,7719653,"-"
"vnz_31990",-1.33281259499269,0.00059559787808152,"MMC",7076863,7077465,"-"
"vnz_00735",-1.33352770934219,0.000476545872991132,"MMC",166201,167373,"+"
"vnz_06040",-1.33486029097825,0.000295268074632806,"MMC",1393132,1393884,"-"
"vnz_01445",-1.33494272456394,1.0938822508813e-05,"MMC",326055,326837,"-"
"vnz_28765",-1.33519920991737,0.000352936443628628,"MMC",6332109,6333047,"+"
"vnz_05670",-1.33746655915792,6.32537648214431e-05,"MMC",1313610,1314101,"-"
"vnz_00960",-1.33844955939899,0.000117763796061627,"MMC",216846,217775,"-"
"vnz_34055",-1.33868698142137,0.0324935887770408,"MMC",7556393,7556971,"+"
"vnz_33440",-1.33966402345213,0.0104528081704931,"MMC",7426228,7427265,"+"
"vnz_26910",-1.33998071928221,0.0240873251740107,"MMC",5897365,5898525,"-"
"vnz_04775",-1.34080162937243,0.000310603261607244,"MMC",1122054,1122875,"+"
"vnz_33940",-1.34149711965876,0.0189451485488133,"MMC",7528463,7529878,"+"
"vnz_12700",-1.3418787742129,6.25038105184819e-06,"MMC",2830038,2830904,"-"
"vnz_28115",-1.34589821691589,0.00523345289401294,"MMC",6168472,6170842,"-"
"vnz_30120",-1.34989142462667,0.00729105679745176,"MMC",6640929,6641864,"+"
"vnz_10250",-1.35030932630159,0.0449215277299152,"MMC",2293931,2294248,"+"
"vnz_03520",-1.35049797902301,1.2412297614461e-06,"MMC",844881,845552,"+"
"vnz_35225",-1.35062765495356,0.00613416420445066,"MMC",7845221,7845865,"-"
"vnz_09705",-1.35128408733235,0.0023386539915496,"MMC",2199609,2200628,"+"
"vnz_18620",-1.35129407062802,2.43765383069634e-05,"MMC",4111292,4112137,"-"
"vnz_00410",-1.35310723053972,0.000717914720960683,"MMC",91649,92386,"-"
"vnz_36115",-1.35342404759388,4.0218623377044e-06,"MMC",8054027,8054848,"-"
"vnz_10275",-1.35443771134681,0.0434671572174405,"MMC",2296369,2296686,"+"
"vnz_10125",-1.35606833444005,4.16717523014182e-05,"MMC",2282319,2282822,"-"
"vnz_33760",-1.35725605946363,0.0456573161860518,"MMC",7497195,7497368,"+"
"vnz_15265",-1.35797232694643,0.000242815186783672,"MMC",3404288,3404917,"+"
"vnz_24730",-1.35903654226642,3.00013800253385e-05,"MMC",5385108,5385602,"+"
"vnz_27940",-1.35907203910499,0.000117763796061627,"MMC",6135456,6137165,"-"
"vnz_32070",-1.3593442086181,0.00102931843609476,"MMC",7100557,7101168,"-"
"vnz_03450",-1.35979330453939,1.44327691222369e-05,"MMC",831680,832969,"-"
"vnz_32885",-1.36253481312358,0.00122638454452549,"MMC",7292559,7293566,"-"
"vnz_34050",-1.36383096511769,0.0251209546825591,"MMC",7555790,7556299,"+"
"vnz_01990",-1.36511077283458,0.000149277418496196,"MMC",447536,448012,"+"
"vnz_06050",-1.36512617120427,0.000959721364737568,"MMC",1394933,1395145,"-"
"vnz_35680",-1.36612584437432,0.00150262065971454,"MMC",7961607,7962002,"+"
"vnz_05085",-1.36636182985624,0.0035834308372879,"MMC",1193566,1194966,"+"
"vnz_35235",-1.36668938071203,0.00360581711985235,"MMC",7847038,7848000,"+"
"vnz_21935",-1.37253866323474,0.00100053666822665,"MMC",4775974,4776396,"-"
"vnz_03080",-1.37281535169426,9.59490115844894e-06,"MMC",758138,759076,"-"
"vnz_30845",-1.37543056197107,0.0254733150492445,"MMC",6804190,6805704,"-"
"vnz_00940",-1.37678224574579,0.00663634119447947,"MMC",211986,212879,"+"
"vnz_10910",-1.37807649953691,2.21721215480281e-06,"MMC",2403738,2405234,"+"
"vnz_18905",-1.37870645792611,0.000270005941007226,"MMC",4162157,4162561,"-"
"vnz_33180",-1.38403715157012,0.000976384937210057,"MMC",7360453,7361961,"+"
"vnz_07745",-1.38465304352846,3.18862962771468e-05,"MMC",1764429,1767380,"-"
"vnz_33905",-1.39012228769459,0.0263404975682693,"MMC",7521415,7522677,"-"
"vnz_14960",-1.39221603925817,0.000142960160757332,"MMC",3329097,3329909,"-"
"vnz_01615",-1.3934270560355,0.00282226626674567,"MMC",368682,369971,"-"
"vnz_02595",-1.39352989191765,8.48253677168313e-06,"MMC",619585,622632,"-"
"vnz_09655",-1.39495011657762,0.00543885810255666,"MMC",2192039,2193205,"+"
"vnz_29305",-1.39514244295514,0.00127715978051355,"MMC",6454743,6455066,"+"
"vnz_35380",-1.39514810777879,0.00567159814852495,"MMC",7884703,7885455,"+"
"vnz_03155",-1.39727778023864,0.000828692317713647,"MMC",777043,777624,"-"
"vnz_19430",-1.39791540811362,1.52523157954121e-06,"MMC",4274844,4275443,"+"
"vnz_18250",-1.40059555610228,0.00106182113943194,"MMC",4031473,4032474,"+"
"vnz_08045",-1.40305638843741,0.000125245301311226,"MMC",1837759,1838475,"+"
"vnz_23465",-1.40331397992544,0.000108322772645809,"MMC",5104404,5104826,"+"
"vnz_31015",-1.40365015035722,7.15209411908741e-06,"MMC",6857253,6858737,"+"
"vnz_06195",-1.40515335464591,5.83760606152352e-07,"MMC",1433260,1433949,"-"
"vnz_25270",-1.40597237502316,0.000465285203435892,"MMC",5516699,5518900,"-"
"vnz_35075",-1.40667308486317,0.000201181644339372,"MMC",7804075,7804464,"-"
"vnz_02680",-1.40812376166983,0.00224136926351493,"MMC",642977,644398,"-"
"vnz_35595",-1.40980831215825,1.98821646143264e-05,"MMC",7940830,7942488,"-"
"vnz_25310",-1.41109540569853,4.75262052199511e-05,"MMC",5525919,5526827,"+"
"vnz_15135",-1.41343864121143,0.00185338896646153,"MMC",3373528,3374226,"+"
"vnz_32140",-1.41457110508763,6.98021755675207e-05,"MMC",7118284,7118703,"-"
"vnz_31925",-1.41686958405607,3.57863146002363e-06,"MMC",7062004,7062627,"+"
"vnz_35760",-1.41866494212518,5.73173226960051e-06,"MMC",7978557,7979321,"+"
