"gene","logFC","FDR","add_variable","start","end","strand"
"vnz_05145",0.807377562437228,0.999999936437629,"del13-wt13",1206208,1206891,"-"
"vnz_17195",0.644337108997191,0.999999936437629,"del13-wt13",3804390,3805523,"-"
"vnz_30600",0.632963509535542,0.999999936437629,"del13-wt13",6750259,6751422,"+"
"vnz_12265",0.796280685371116,0.999999936437629,"del13-wt13",2719668,2721122,"-"
"vnz_22645",-0.532501295346851,0.999999936437629,"del13-wt13",4933742,4935013,"+"
"vnz_29290",0.748273841333205,0.999999936437629,"del13-wt13",6452577,6453701,"+"
"vnz_07315",-0.502880953683375,0.999999936437629,"del13-wt13",1671186,1672313,"-"
"vnz_21480",0.555796784247397,0.999999936437629,"del13-wt13",4705290,4705553,"-"
"vnz_35845",-0.653333935057634,0.999999936437629,"del13-wt13",8000685,8001098,"+"
"vnz_10435",-0.587695460318443,0.999999936437629,"del13-wt13",2314372,2314971,"+"
"vnz_00720",0.627253929849343,0.999999936437629,"del13-wt13",161951,162349,"-"
"vnz_30100",-0.506008315303162,0.999999936437629,"del13-wt13",6636274,6637662,"+"
"vnz_30560",0.500244397534914,0.999999936437629,"del13-wt13",6743329,6744216,"-"
"vnz_17220",0.683930919525763,0.999999936437629,"del13-wt13",3810124,3811341,"+"
"vnz_31515",-0.76408615767316,0.999999936437629,"del13-wt13",6970558,6972444,"-"
"vnz_09935",0.706122964661017,0.999999936437629,"del13-wt13",2245722,2246273,"-"
"vnz_30575",0.688281522763741,0.999999936437629,"del13-wt13",6745978,6747204,"-"
"vnz_14090",0.507520781583587,0.999999936437629,"del13-wt13",3132081,3132458,"+"
"vnz_21535",0.657579937126889,0.999999936437629,"del13-wt13",4714853,4716058,"-"
"vnz_35825",0.648972561654221,0.999999936437629,"del13-wt13",7998616,7999050,"+"
"vnz_33125",0.513928479314073,0.999999936437629,"del13-wt13",7345075,7346046,"-"
"vnz_16570",-0.643467309160895,0.999999936437629,"del13-wt13",3683310,3684713,"-"
"vnz_08370",-0.659861609350639,0.999999936437629,"del13-wt13",1906257,1906904,"-"
"vnz_03500",-0.678179219334907,0.999999936437629,"del13-wt13",841549,842100,"-"
"vnz_30405",-0.76693167950208,0.999999936437629,"del13-wt13",6711435,6712202,"-"
"vnz_19670",0.482687328788921,0.999999936437629,"del13-wt13",4320521,4320766,"+"
"vnz_14385",-0.574909882184004,0.999999936437629,"del13-wt13",3194704,3196020,"+"
"vnz_30570",0.548081896446152,0.999999936437629,"del13-wt13",6745154,6745978,"-"
"vnz_01080",-0.513979853525133,0.999999936437629,"del13-wt13",242110,242526,"+"
"vnz_20485",0.681284931565214,0.999999936437629,"del13-wt13",4490507,4491952,"+"
"vnz_08385",-0.598795058540163,0.999999936437629,"del13-wt13",1908785,1910137,"-"
"vnz_30160",0.694174794930707,0.999999936437629,"del13-wt13",6650324,6651403,"+"
"vnz_09240",-0.738405667641321,0.999999936437629,"del13-wt13",2101141,2101875,"+"
"vnz_24715",0.553937754547859,0.999999936437629,"del13-wt13",5382811,5383695,"-"
"vnz_13170",-0.519798605820344,0.999999936437629,"del13-wt13",2924386,2924571,"+"
"vnz_02025",0.479118739018986,0.999999936437629,"del13-wt13",456709,456951,"-"
"vnz_10015",0.499458398951985,0.999999936437629,"del13-wt13",2261682,2262851,"-"
"vnz_06515",-0.599779511316729,0.999999936437629,"del13-wt13",1496797,1498119,"+"
"vnz_13995",-0.456935238593586,0.999999936437629,"del13-wt13",3118660,3118866,"+"
"vnz_34855",-0.783180539234262,0.999999936437629,"del13-wt13",7752654,7753136,"-"
"vnz_05995",0.649170900146922,0.999999936437629,"del13-wt13",1384834,1385031,"-"
"vnz_14565",-0.560247134238995,0.999999936437629,"del13-wt13",3237822,3238865,"-"
"vnz_11590",-0.730209942479854,0.999999936437629,"del13-wt13",2561670,2562191,"-"
"vnz_23595",-0.692228102861927,0.999999936437629,"del13-wt13",5138538,5139428,"+"
"vnz_01145",-0.676501547186823,0.999999936437629,"del13-wt13",254026,254505,"-"
"vnz_20055",-0.689863486078687,0.999999936437629,"del13-wt13",4397672,4398028,"+"
"vnz_01655",-0.63656535509263,0.999999936437629,"del13-wt13",376524,377219,"+"
"vnz_33805",0.757758603502962,0.999999936437629,"del13-wt13",7503127,7503408,"+"
"vnz_22125",0.6021533710171,0.999999936437629,"del13-wt13",4827008,4827415,"+"
"vnz_05865",-0.565601008172455,0.999999936437629,"del13-wt13",1352694,1353500,"-"
"vnz_32120",-0.465946336170923,0.999999936437629,"del13-wt13",7114300,7114977,"-"
"vnz_06065",-0.697857203994665,0.999999936437629,"del13-wt13",1399020,1399331,"+"
"vnz_03655",-0.698332582708657,0.999999936437629,"del13-wt13",881011,882258,"+"
"vnz_14395",0.547481907932984,0.999999936437629,"del13-wt13",3199881,3200147,"+"
"vnz_03485",0.483184511148599,0.999999936437629,"del13-wt13",838109,839191,"-"
"vnz_02375",-0.776834851774945,0.999999936437629,"del13-wt13",550455,551234,"+"
"vnz_07025",0.494158453725716,0.999999936437629,"del13-wt13",1609939,1610445,"+"
"vnz_09330",-0.657627223860466,0.999999936437629,"del13-wt13",2128582,2129013,"+"
"vnz_01815",0.525029921418502,0.999999936437629,"del13-wt13",412626,413222,"-"
"vnz_22715",0.579563840262017,0.999999936437629,"del13-wt13",4949519,4949731,"-"
"vnz_32160",-0.557325933353619,0.999999936437629,"del13-wt13",7120520,7121443,"-"
"vnz_15845",-0.820501649162824,0.999999936437629,"del13-wt13",3527314,3528078,"+"
"vnz_14160",0.4943035031664,0.999999936437629,"del13-wt13",3142417,3142644,"+"
"vnz_14260",-0.592755044641083,0.999999936437629,"del13-wt13",3161612,3162727,"-"
"vnz_20265",0.480761538076283,0.999999936437629,"del13-wt13",4442901,4443635,"-"
"vnz_06015",0.649599891681541,0.999999936437629,"del13-wt13",1387695,1388072,"-"
"vnz_25720",0.678303081114564,0.999999936437629,"del13-wt13",5622945,5623985,"+"
"vnz_21285",-0.623294840222243,0.999999936437629,"del13-wt13",4668170,4668730,"+"
"vnz_18720",-0.611667042164316,0.999999936437629,"del13-wt13",4127617,4128033,"-"
"vnz_14945",0.465779530364751,0.999999936437629,"del13-wt13",3324963,3325562,"-"
"vnz_08280",-0.521310634678054,0.999999936437629,"del13-wt13",1891694,1892491,"+"
"vnz_14500",0.621154134682083,0.999999936437629,"del13-wt13",3223832,3224425,"+"
"vnz_34525",0.470858087537575,0.999999936437629,"del13-wt13",7662545,7663000,"-"
"vnz_34210",0.463028618126617,0.999999936437629,"del13-wt13",7592286,7593143,"+"
"vnz_13070",-0.682639242146799,0.999999936437629,"del13-wt13",2903855,2904823,"-"
"vnz_10545",0.616631649503755,0.999999936437629,"del13-wt13",2335951,2336544,"+"
"vnz_31040",0.696311162652773,0.999999936437629,"del13-wt13",6861854,6863560,"-"
"vnz_00945",-0.633110309558128,0.999999936437629,"del13-wt13",212979,215699,"+"
"vnz_13515",-0.762843208940703,0.999999936437629,"del13-wt13",3012434,3014194,"-"
"vnz_11205",-0.521312707416935,0.999999936437629,"del13-wt13",2475515,2476402,"-"
"vnz_33380",0.500043238159735,0.999999936437629,"del13-wt13",7410516,7411616,"-"
"vnz_32860",0.753644332811863,0.999999936437629,"del13-wt13",7287381,7288619,"+"
"vnz_06655",-0.546971134001527,0.999999936437629,"del13-wt13",1526649,1529243,"-"
"vnz_05565",-0.74295282985274,0.999999936437629,"del13-wt13",1294096,1294935,"-"
"vnz_09815",-0.588886634058559,0.999999936437629,"del13-wt13",2221231,2221836,"+"
"vnz_14320",0.587620469083176,0.999999936437629,"del13-wt13",3175243,3176364,"+"
"vnz_34255",0.469796716907761,0.999999936437629,"del13-wt13",7601814,7602569,"+"
"vnz_22825",0.730566296322725,0.999999936437629,"del13-wt13",4970955,4971995,"+"
"vnz_33010",0.519117941917439,0.999999936437629,"del13-wt13",7327947,7328513,"+"
"vnz_24215",0.662275822973232,0.999999936437629,"del13-wt13",5273923,5275218,"+"
"vnz_10100",0.752595835671516,0.999999936437629,"del13-wt13",2278357,2278656,"+"
"vnz_20855",0.472518726543321,0.999999936437629,"del13-wt13",4568435,4569772,"-"
"vnz_24160",0.651760060343355,0.999999936437629,"del13-wt13",5261546,5262589,"-"
"vnz_18755",-0.606102913221713,0.999999936437629,"del13-wt13",4134323,4135309,"-"
"vnz_27505",-0.631092473452518,0.999999936437629,"del13-wt13",6044982,6046166,"-"
"vnz_07405",0.487963080272786,0.999999936437629,"del13-wt13",1692890,1693948,"-"
"vnz_34495",-0.603045223251474,0.999999936437629,"del13-wt13",7656350,7656730,"+"
"vnz_16395",0.811506083438613,0.999999936437629,"del13-wt13",3646636,3647502,"+"
"vnz_28715",0.489648483454943,0.999999936437629,"del13-wt13",6317454,6317867,"+"
"vnz_09280",-0.594387743931678,0.999999936437629,"del13-wt13",2113656,2114669,"-"
"vnz_02540",-0.501483843662259,0.999999936437629,"del13-wt13",603367,606654,"-"
"vnz_03285",-0.67131207024151,0.999999936437629,"del13-wt13",802955,803395,"+"
"vnz_01880",-0.542672495208368,0.999999936437629,"del13-wt13",423458,424207,"-"
"vnz_21835",-0.743865497603831,0.999999936437629,"del13-wt13",4758569,4760416,"+"
"vnz_01005",0.542558562216381,0.999999936437629,"del13-wt13",225638,226207,"-"
"vnz_22755",-0.686867936457855,0.999999936437629,"del13-wt13",4958063,4958404,"+"
"vnz_03560",-0.618374878973704,0.999999936437629,"del13-wt13",852770,853693,"+"
"vnz_20740",0.727612103524102,0.999999936437629,"del13-wt13",4545622,4546221,"+"
"vnz_19185",-0.748070378586238,0.999999936437629,"del13-wt13",4228182,4229831,"-"
"vnz_24670",0.6239166848961,0.999999936437629,"del13-wt13",5370507,5371451,"-"
"vnz_00615",-0.680872469244911,0.999999936437629,"del13-wt13",135822,137021,"+"
"vnz_07880",-0.63933610491909,0.999999936437629,"del13-wt13",1799882,1800850,"+"
"vnz_11030",-0.695640357383739,0.999999936437629,"del13-wt13",2430922,2432655,"+"
"vnz_15295",-0.636185469823734,0.999999936437629,"del13-wt13",3411338,3412567,"+"
"vnz_00475",-0.731380172666411,0.999999936437629,"del13-wt13",104590,107208,"-"
"vnz_02570",-0.442883741625982,0.999999936437629,"del13-wt13",611552,612805,"+"
"vnz_27615",-0.456387820937134,0.999999936437629,"del13-wt13",6074914,6075819,"+"
"vnz_13605",-0.650125567877974,0.999999936437629,"del13-wt13",3035008,3036159,"-"
"vnz_17490",0.714599050523992,0.999999936437629,"del13-wt13",3861257,3862864,"+"
"vnz_17365",-0.760762878334716,0.999999936437629,"del13-wt13",3837019,3837768,"-"
"vnz_11145",0.488738016626716,0.999999936437629,"del13-wt13",2459702,2462236,"+"
"vnz_08625",-0.707327822984991,0.999999936437629,"del13-wt13",1967736,1968383,"+"
"vnz_21325",0.673819441073399,0.999999936437629,"del13-wt13",4676227,4676640,"+"
"vnz_33605",0.640346408259761,0.999999936437629,"del13-wt13",7462827,7464578,"+"
"vnz_30155",-0.679116245215316,0.999999936437629,"del13-wt13",6648909,6650147,"-"
"vnz_20490",0.612798647256878,0.999999936437629,"del13-wt13",4491945,4492169,"-"
"vnz_19075",0.770466085565114,0.999999936437629,"del13-wt13",4198345,4199133,"-"
"vnz_17795",-0.461544313884945,0.999999936437629,"del13-wt13",3932266,3933402,"+"
"vnz_33245",-0.437607919306864,0.999999936437629,"del13-wt13",7377205,7377861,"+"
"vnz_32455",-0.692806873232584,0.999999936437629,"del13-wt13",7188613,7188888,"+"
"vnz_17685",-0.542455793385735,0.999999936437629,"del13-wt13",3908101,3908835,"+"
"vnz_14020",-0.43398154630539,0.999999936437629,"del13-wt13",3121457,3121717,"+"
"vnz_25490",0.78699267273317,0.999999936437629,"del13-wt13",5569667,5570341,"-"
"vnz_28200",-0.575524871724567,0.999999936437629,"del13-wt13",6187403,6188101,"-"
"vnz_25310",-0.735394735194421,0.999999936437629,"del13-wt13",5525919,5526827,"+"
"vnz_04180",0.634165197434159,0.999999936437629,"del13-wt13",996036,996533,"+"
"vnz_14105",-0.452017452254891,0.999999936437629,"del13-wt13",3133484,3133816,"+"
"vnz_24570",-0.63157951298662,0.999999936437629,"del13-wt13",5350209,5350982,"-"
"vnz_31535",-0.47171689118405,0.999999936437629,"del13-wt13",6976708,6976956,"-"
"vnz_31180",-0.701674777021652,0.999999936437629,"del13-wt13",6900063,6900896,"+"
"vnz_13330",0.769644872366326,0.999999936437629,"del13-wt13",2961552,2962982,"-"
"vnz_07455",0.562159376068753,0.999999936437629,"del13-wt13",1702992,1703987,"+"
"vnz_23860",-0.447472818348984,0.999999936437629,"del13-wt13",5191096,5192067,"+"
"vnz_12475",-0.707208906878091,0.999999936437629,"del13-wt13",2771826,2773652,"+"
"vnz_01030",-0.454611643771071,0.999999936437629,"del13-wt13",230976,232055,"+"
"vnz_04170",0.636234099102967,0.999999936437629,"del13-wt13",993372,994838,"+"
"vnz_31465",-0.64639178216623,0.999999936437629,"del13-wt13",6963180,6964589,"+"
"vnz_01565",-0.505651016850777,0.999999936437629,"del13-wt13",356634,358004,"-"
"vnz_32930",-0.740239372040882,0.999999936437629,"del13-wt13",7301418,7302185,"-"
"vnz_15995",0.774257938255328,0.999999936437629,"del13-wt13",3559414,3560100,"-"
"vnz_29640",-0.468084445372283,0.999999936437629,"del13-wt13",6527633,6528229,"+"
"vnz_25370",-0.440543755835175,0.999999936437629,"del13-wt13",5539968,5542697,"+"
"vnz_29750",0.641168636334139,0.999999936437629,"del13-wt13",6550896,6551078,"+"
"vnz_24930",-0.774665396668615,0.999999936437629,"del13-wt13",5425698,5426534,"-"
"vnz_21255",-0.577024386997152,0.999999936437629,"del13-wt13",4661763,4663049,"-"
"vnz_06350",-0.638451796828685,0.999999936437629,"del13-wt13",1463608,1464954,"+"
"vnz_00115",-0.781292481835918,0.999999936437629,"del13-wt13",21619,22425,"-"
"vnz_06560",0.578706731777599,0.999999936437629,"del13-wt13",1505855,1506661,"-"
"vnz_35910",-0.56693472607298,0.999999936437629,"del13-wt13",8012225,8013628,"+"
"vnz_15620",-0.646880566129095,0.999999936437629,"del13-wt13",3475515,3476519,"-"
"vnz_27855",0.498835903465249,0.999999936437629,"del13-wt13",6121393,6122517,"-"
"vnz_21190",-0.465756862106798,0.999999936437629,"del13-wt13",4646653,4647288,"-"
"vnz_28420",0.765644017508812,0.999999936437629,"del13-wt13",6245293,6245970,"+"
"vnz_10655",0.701718957311981,0.999999936437629,"del13-wt13",2351138,2352283,"-"
"vnz_00670",-0.801277901560669,0.999999936437629,"del13-wt13",148447,148935,"+"
"vnz_20220",-0.730837745973426,0.999999936437629,"del13-wt13",4436559,4437326,"-"
"vnz_26570",-0.584110098253112,0.999999936437629,"del13-wt13",5808399,5809292,"-"
"vnz_03735",-0.421720990376337,0.999999936437629,"del13-wt13",898356,899216,"+"
"vnz_20560",0.737413163931776,0.999999936437629,"del13-wt13",4507234,4508082,"+"
"vnz_09800",-0.458334507489387,0.999999936437629,"del13-wt13",2218427,2219350,"+"
"vnz_32780",0.457997933258481,0.999999936437629,"del13-wt13",7270508,7271422,"+"
"vnz_23460",-0.654757452571614,0.999999936437629,"del13-wt13",5103811,5104260,"+"
"vnz_28965",-0.722864954691943,0.999999936437629,"del13-wt13",6387414,6388100,"-"
"vnz_16690",0.636594510663208,0.999999936437629,"del13-wt13",3704778,3705728,"-"
"vnz_22070",0.61772103711331,0.999999936437629,"del13-wt13",4812918,4813706,"+"
"vnz_29440",0.486137442144691,0.999999936437629,"del13-wt13",6486734,6488200,"+"
"vnz_24335",-0.654696409381672,0.999999936437629,"del13-wt13",5296715,5297683,"+"
"vnz_18420",-0.702231301635061,0.999999936437629,"del13-wt13",4071131,4071733,"-"
"vnz_02200",0.533471857788246,0.999999936437629,"del13-wt13",504859,505224,"+"
"vnz_16925",0.720803564859379,0.999999936437629,"del13-wt13",3757995,3758492,"-"
"vnz_08260",-0.622941703920604,0.999999936437629,"del13-wt13",1886982,1888136,"+"
"vnz_01775",0.565333391037502,0.999999936437629,"del13-wt13",407510,408475,"-"
"vnz_10335",0.718273582061936,0.999999936437629,"del13-wt13",2301948,2302190,"-"
"vnz_06400",-0.557794381321925,0.999999936437629,"del13-wt13",1471421,1472335,"+"
"vnz_04305",0.770926102653289,0.999999936437629,"del13-wt13",1022324,1022917,"-"
"vnz_24410",0.643986451982671,0.999999936437629,"del13-wt13",5312130,5312681,"-"
"vnz_21295",-0.529362378320216,0.999999936437629,"del13-wt13",4669275,4669664,"+"
"vnz_24085",0.720618807470639,0.999999936437629,"del13-wt13",5244024,5244341,"+"
"vnz_02355",0.590935294431781,0.999999936437629,"del13-wt13",544938,546209,"+"
"vnz_10160",0.473243673179068,0.999999936437629,"del13-wt13",2285325,2285834,"+"
"vnz_06460",0.495669621517796,0.999999936437629,"del13-wt13",1482154,1483119,"+"
"vnz_36425",-0.713153356279821,0.999999936437629,"del13-wt13",8140764,8141918,"-"
"vnz_06845",-0.576786191360757,0.999999936437629,"del13-wt13",1566637,1567659,"-"
"vnz_23440",-0.779343487060005,0.999999936437629,"del13-wt13",5099083,5100261,"+"
"vnz_34555",0.603046432020863,0.999999936437629,"del13-wt13",7667648,7670383,"-"
"vnz_32655",0.419683668239614,0.999999936437629,"del13-wt13",7237069,7237914,"-"
"vnz_34375",-0.603948983947459,0.999999936437629,"del13-wt13",7629104,7630078,"-"
"vnz_26550",0.642138099626325,0.999999936437629,"del13-wt13",5804054,5805184,"+"
"vnz_10445",0.540386435127432,0.999999936437629,"del13-wt13",2315855,2316052,"+"
"vnz_11280",-0.556765277880763,0.999999936437629,"del13-wt13",2489984,2491780,"+"
"vnz_19015",-0.687713453072951,0.999999936437629,"del13-wt13",4184709,4187870,"+"
"vnz_01885",-0.471175473722005,0.999999936437629,"del13-wt13",424204,424869,"-"
"vnz_07740",-0.630453325781325,0.999999936437629,"del13-wt13",1763200,1764210,"-"
"vnz_03290",-0.704744321989215,0.999999936437629,"del13-wt13",803609,804109,"+"
"vnz_02335",0.728308512962579,0.999999936437629,"del13-wt13",538261,539781,"+"
"vnz_08300",-0.501532422577774,0.999999936437629,"del13-wt13",1895330,1896568,"-"
"vnz_22420",0.66490825582242,0.999999936437629,"del13-wt13",4888898,4889536,"+"
"vnz_28585",-0.423567691104713,0.999999936437629,"del13-wt13",6277126,6277611,"+"
"vnz_32505",0.439672543009628,0.999999936437629,"del13-wt13",7199571,7200056,"+"
"vnz_02180",0.55269222714636,0.999999936437629,"del13-wt13",499727,500497,"+"
"vnz_04360",-0.736054131846479,0.999999936437629,"del13-wt13",1030883,1032460,"-"
"vnz_25265",0.444114513002456,0.999999936437629,"del13-wt13",5514698,5516503,"-"
"vnz_28530",0.544846570071719,0.999999936437629,"del13-wt13",6267823,6269241,"-"
"vnz_05715",-0.434797291987868,0.999999936437629,"del13-wt13",1322052,1322582,"-"
"vnz_19485",0.640997857676779,0.999999936437629,"del13-wt13",4285852,4286268,"-"
"vnz_08530",-0.764481111191226,0.999999936437629,"del13-wt13",1943973,1945067,"-"
"vnz_30000",-0.608014107444215,0.999999936437629,"del13-wt13",6614845,6615309,"+"
"vnz_30535",-0.544739075122958,0.999999936437629,"del13-wt13",6737868,6739328,"+"
"vnz_28580",-0.667142424872577,0.999999936437629,"del13-wt13",6276618,6276998,"+"
"vnz_30515",0.685798602548442,0.999999936437629,"del13-wt13",6733246,6734007,"+"
"vnz_26105",-0.702390770803265,0.999999936437629,"del13-wt13",5704234,5705709,"+"
"vnz_23230",0.482536656990947,0.999999936437629,"del13-wt13",5054029,5054583,"-"
"vnz_16490",-0.796954650989739,0.999999936437629,"del13-wt13",3668235,3669530,"+"
"vnz_20810",0.664890502330036,0.999999936437629,"del13-wt13",4559469,4560017,"+"
"vnz_16635",-0.70860817258393,0.999999936437629,"del13-wt13",3697124,3697774,"-"
"vnz_21280",-0.65925906641538,0.999999936437629,"del13-wt13",4667202,4668170,"+"
"vnz_35080",-0.529906993744363,0.999999936437629,"del13-wt13",7804664,7805848,"+"
"vnz_21105",0.420360578448873,0.999999936437629,"del13-wt13",4625469,4625768,"+"
"vnz_35035",-0.420684502539322,0.999999936437629,"del13-wt13",7794030,7795442,"+"
"vnz_06185",-0.69499782663616,0.999999936437629,"del13-wt13",1429961,1430938,"+"
"vnz_18670",-0.511033465877483,0.999999936437629,"del13-wt13",4118650,4120203,"-"
"vnz_11120",-0.628832177850726,0.999999936437629,"del13-wt13",2454650,2455156,"+"
"vnz_29775",-0.616110572782914,0.999999936437629,"del13-wt13",6555510,6556790,"-"
"vnz_28670",0.541964280038292,0.999999936437629,"del13-wt13",6306461,6307474,"+"
"vnz_29555",0.427365384022977,0.999999936437629,"del13-wt13",6510588,6510857,"+"
"vnz_31280",-0.593576553339873,0.999999936437629,"del13-wt13",6921637,6922416,"-"
"vnz_26390",-0.605284539274585,0.999999936437629,"del13-wt13",5762331,5763749,"+"
"vnz_19665",0.69720582959164,0.999999936437629,"del13-wt13",4319052,4320230,"+"
"vnz_34635",-0.416762391700008,0.999999936437629,"del13-wt13",7686600,7689377,"+"
"vnz_08895",-0.665801973845209,0.999999936437629,"del13-wt13",2024861,2026243,"+"
"vnz_18555",-0.682277978677177,0.999999936437629,"del13-wt13",4096647,4097351,"+"
"vnz_09770",-0.637345078096586,0.999999936437629,"del13-wt13",2211525,2212343,"-"
"vnz_28590",0.433432338001522,0.999999936437629,"del13-wt13",6277782,6278021,"-"
"vnz_32420",0.675072097569317,0.999999936437629,"del13-wt13",7180540,7181613,"+"
"vnz_15770",0.74838235060872,0.999999936437629,"del13-wt13",3509828,3510355,"-"
"vnz_32365",-0.445834170051334,0.999999936437629,"del13-wt13",7169116,7170279,"+"
"vnz_33775",0.607122009045422,0.999999936437629,"del13-wt13",7499789,7500151,"+"
"vnz_35140",-0.60785155953997,0.999999936437629,"del13-wt13",7823467,7825443,"+"
"vnz_05370",0.434329871816341,0.999999936437629,"del13-wt13",1254036,1254650,"-"
"vnz_19985",0.547435567323121,0.999999936437629,"del13-wt13",4383492,4383770,"+"
"vnz_16870",0.725512049459306,0.999999936437629,"del13-wt13",3746496,3746816,"-"
"vnz_31705",0.419153914472354,0.999999936437629,"del13-wt13",7010450,7010902,"-"
"vnz_05910",-0.621222147059469,0.999999936437629,"del13-wt13",1363808,1365262,"-"
"vnz_07760",-0.754048971721437,0.999999936437629,"del13-wt13",1769558,1770520,"-"
"vnz_36340",-0.392797181024164,0.999999936437629,"del13-wt13",8109908,8110723,"-"
"vnz_24905",-0.583235885911883,0.999999936437629,"del13-wt13",5419784,5422426,"+"
"vnz_19315",0.608579765851294,0.999999936437629,"del13-wt13",4255820,4256686,"+"
"vnz_04685",-0.759009297943769,0.999999936437629,"del13-wt13",1096569,1096901,"-"
"vnz_01520",-0.646008265223145,0.999999936437629,"del13-wt13",345484,346509,"+"
"vnz_35000",-0.412858150586035,0.999999936437629,"del13-wt13",7786564,7787709,"+"
"vnz_13590",-0.595922939957314,0.999999936437629,"del13-wt13",3031446,3032060,"-"
"vnz_36270",0.467728837906509,0.999999936437629,"del13-wt13",8095288,8096154,"+"
"vnz_31895",-0.607327499958437,0.999999936437629,"del13-wt13",7054848,7056989,"-"
"vnz_16485",-0.764449827197916,0.999999936437629,"del13-wt13",3667183,3668145,"+"
"vnz_21950",0.695165391933394,0.999999936437629,"del13-wt13",4778835,4779533,"-"
"vnz_18240",-0.677052858607601,0.999999936437629,"del13-wt13",4029360,4029740,"-"
"vnz_30710",0.546742171635867,0.999999936437629,"del13-wt13",6777875,6780193,"-"
"vnz_10155",-0.399814062588375,0.999999936437629,"del13-wt13",2284678,2285328,"+"
"vnz_29925",0.69857293587193,0.999999936437629,"del13-wt13",6600450,6600863,"-"
"vnz_24465",0.473722260139352,0.999999936437629,"del13-wt13",5321025,5321987,"-"
"vnz_36100",-0.392805759612731,0.999999936437629,"del13-wt13",8049739,8050647,"-"
"vnz_03010",-0.431340430844699,0.999999936437629,"del13-wt13",733188,734300,"+"
"vnz_14360",0.433162336169628,0.999999936437629,"del13-wt13",3190974,3191312,"-"
"vnz_18300",0.614100415433289,0.999999936437629,"del13-wt13",4044566,4045411,"-"
"vnz_32405",-0.500784956771939,0.999999936437629,"del13-wt13",7176314,7177816,"+"
"vnz_00765",-0.680698260203761,0.999999936437629,"del13-wt13",172771,173817,"+"
"vnz_36525",0.682389952559541,0.999999936437629,"del13-wt13",8168297,8168905,"+"
"vnz_20430",0.572166147359508,0.999999936437629,"del13-wt13",4477009,4477392,"+"
"vnz_22370",0.419997939511164,0.999999936437629,"del13-wt13",4879380,4880150,"+"
"vnz_19850",-0.714295603911138,0.999999936437629,"del13-wt13",4354275,4354613,"+"
"vnz_01560",-0.516758676913172,0.999999936437629,"del13-wt13",355216,356199,"+"
"vnz_19615",0.775178608620674,0.999999936437629,"del13-wt13",4310534,4311493,"+"
"vnz_29480",0.446669892494738,0.999999936437629,"del13-wt13",6495539,6496210,"+"
"vnz_30105",0.405282223208158,0.999999936437629,"del13-wt13",6637967,6639415,"+"
"vnz_16590",-0.713600397420113,0.999999936437629,"del13-wt13",3688738,3689478,"+"
"vnz_25165",0.430142951592378,0.999999936437629,"del13-wt13",5478473,5478790,"+"
"vnz_07520",-0.681497931603791,0.999999936437629,"del13-wt13",1719652,1720587,"-"
"vnz_09470",-0.428281686535016,0.999999936437629,"del13-wt13",2152400,2153086,"-"
"vnz_08650",0.678621962639318,0.999999936437629,"del13-wt13",1972647,1973012,"-"
"vnz_33410",0.541479548718772,0.999999936437629,"del13-wt13",7418333,7419448,"-"
"vnz_35800",-0.699571184772139,0.999999936437629,"del13-wt13",7989059,7991002,"-"
"vnz_03890",0.544838532187129,0.999999936437629,"del13-wt13",934801,935565,"-"
"vnz_15780",0.67467608717951,0.999999936437629,"del13-wt13",3510872,3513100,"+"
"vnz_36625",-0.528245535939227,0.999999936437629,"del13-wt13",8200258,8200896,"+"
"vnz_27390",-0.549265412982353,0.999999936437629,"del13-wt13",6020894,6021547,"+"
"vnz_20145",-0.506865745788373,0.999999936437629,"del13-wt13",4419414,4420397,"+"
"vnz_34530",-0.426214311038296,0.999999936437629,"del13-wt13",7663256,7663648,"+"
"vnz_31220",-0.719302126216386,0.999999936437629,"del13-wt13",6910826,6911620,"-"
"vnz_05435",-0.60727272915199,0.999999936437629,"del13-wt13",1269645,1270277,"-"
"vnz_31640",-0.702835568797084,0.999999936437629,"del13-wt13",6997089,6997823,"-"
"vnz_27880",0.404830045274519,0.999999936437629,"del13-wt13",6125402,6126091,"+"
"vnz_30505",0.483004468690324,0.999999936437629,"del13-wt13",6731821,6732591,"-"
"vnz_13385",0.634091166293257,0.999999936437629,"del13-wt13",2975256,2975438,"+"
"vnz_02610",-0.672969611817535,0.999999936437629,"del13-wt13",626586,627203,"-"
"vnz_09625",0.403789732534476,0.999999936437629,"del13-wt13",2186243,2187886,"-"
"vnz_06680",0.436896066121849,0.999999936437629,"del13-wt13",1533736,1534716,"-"
"vnz_05235",0.774759919229219,0.999999936437629,"del13-wt13",1225711,1226283,"-"
"vnz_33350",0.432399407276355,0.999999936437629,"del13-wt13",7402839,7404176,"+"
"vnz_05030",0.603953067919503,0.999999936437629,"del13-wt13",1181221,1181706,"-"
"vnz_34055",-0.40271166644606,0.999999936437629,"del13-wt13",7556393,7556971,"+"
"vnz_03670",-0.729347448631828,0.999999936437629,"del13-wt13",883221,884042,"+"
"vnz_31415",-0.488303248366379,0.999999936437629,"del13-wt13",6950189,6951232,"+"
"vnz_09310",-0.561328174400914,0.999999936437629,"del13-wt13",2121517,2122125,"+"
"vnz_05230",0.553136472432889,0.999999936437629,"del13-wt13",1225374,1225646,"-"
"vnz_31950",0.621156762957313,0.999999936437629,"del13-wt13",7066225,7066419,"+"
