"gene","add_variable","logFC","FDR","start","end","width","strand"
"SCO3174","LvsS",-0.761213140412883,0.03,3478490,3479314,825,"-"
"SCO3176","MvsT",0.250961573533219,0.5,3479867,3481618,1752,"-"
"SCO3176","MvsL",-1.39592867633114,9e-07,3479867,3481618,1752,"-"
"SCO3176","MvsS",-2.25153876699596,3e-14,3479867,3481618,1752,"-"
"SCO3176","TvsL",-1.64385618977472,2e-08,3479867,3481618,1752,"-"
"SCO3176","TvsS",-2.47393118833241,8e-17,3479867,3481618,1752,"-"
"SCO3176","LvsS",-0.810966175609983,0.004,3479867,3481618,1752,"-"
"SCO3177","MvsT",-0.136061549576028,0.8,3481968,3483236,1269,"-"
"SCO3177","MvsL",0.070389327891398,0.7,3481968,3483236,1269,"-"
"SCO3177","MvsS",-1.08926733809709,2e-04,3481968,3483236,1269,"-"
"SCO3177","TvsL",0.214124805352847,0.5,3481968,3483236,1269,"-"
"SCO3177","TvsS",-0.971430847803229,7e-04,3481968,3483236,1269,"-"
"SCO3177","LvsS",-1.18442457113743,5e-05,3481968,3483236,1269,"-"
"SCO3181","MvsT",-0.62148837674627,0.02,3485204,3486478,1275,"-"
"SCO3181","MvsL",-0.810966175609983,0.002,3485204,3486478,1275,"-"
"SCO3181","MvsS",-1.94341647163363,1e-11,3485204,3486478,1275,"-"
"SCO3181","TvsL",-0.184424571137427,0.5,3485204,3486478,1275,"-"
"SCO3181","TvsS",-1.28630418515664,4e-06,3485204,3486478,1275,"-"
"SCO3181","LvsS",-1.12029423371771,9e-05,3485204,3486478,1275,"-"
"SCO3182","MvsT",-0.340075441597622,0.2,3486550,3487461,912,"-"
"SCO3182","MvsL",-0.473931188332412,0.07,3486550,3487461,912,"-"
"SCO3182","MvsS",-1.39592867633114,4e-07,3486550,3487461,912,"-"
"SCO3182","TvsL",-0.136061549576028,0.6,3486550,3487461,912,"-"
"SCO3182","TvsS",-1.08926733809709,1e-04,3486550,3487461,912,"-"
"SCO3182","LvsS",-0.943416471633633,9e-04,3486550,3487461,912,"-"
"SCO3183","MvsT",-0.340075441597622,0.3,3487555,3488169,615,"+"
"SCO3183","MvsL",-0.473931188332412,0.1,3487555,3488169,615,"+"
"SCO3183","MvsS",-1,0.001,3487555,3488169,615,"+"
"SCO3183","TvsL",-0.136061549576028,0.6,3487555,3488169,615,"+"
"SCO3183","TvsS",-0.689659879387849,0.03,3487555,3488169,615,"+"
"SCO3183","LvsS",-0.535331732996556,0.09,3487555,3488169,615,"+"
"SCO3184","MvsT",-0.234465253637023,0.5,3488258,3491068,2811,"-"
"SCO3184","MvsL",-1.08926733809709,2e-04,3488258,3491068,2811,"-"
"SCO3184","MvsS",-1.83650126771712,2e-10,3488258,3491068,2811,"-"
"SCO3184","TvsL",-0.862496476250065,0.003,3488258,3491068,2811,"-"
"SCO3184","TvsS",-1.59946207041627,1e-08,3488258,3491068,2811,"-"
"SCO3184","LvsS",-0.761213140412883,0.005,3488258,3491068,2811,"-"
"SCO3185","MvsT",-1.35845397091248,4e-04,3491383,3492930,1548,"+"
"SCO3185","MvsL",-1.94341647163363,2e-07,3491383,3492930,1548,"+"
"SCO3185","MvsS",-2.25153876699596,4e-09,3491383,3492930,1548,"+"
"SCO3185","TvsL",-0.599462070416271,0.09,3491383,3492930,1548,"+"
"SCO3185","TvsS",-0.888968687611256,0.01,3491383,3492930,1548,"+"
"SCO3185","LvsS",-0.2688167584278,0.5,3491383,3492930,1548,"+"
"SCO3186","MvsT",-0.666576266274808,0.01,3493179,3494444,1266,"+"
"SCO3186","MvsL",-1.73696559416621,9e-10,3493179,3494444,1266,"+"
"SCO3186","MvsS",-2.25153876699596,2e-14,3493179,3494444,1266,"+"
"SCO3186","TvsL",-1.08926733809709,1e-04,3493179,3494444,1266,"+"
"SCO3186","TvsS",-1.59946207041627,4e-08,3493179,3494444,1266,"+"
"SCO3186","LvsS",-0.494109070270043,0.09,3493179,3494444,1266,"+"
"SCO3189","MvsT",0.0565835283663675,0.9,3496079,3496558,480,"+"
"SCO3189","MvsL",-0.184424571137427,0.6,3496079,3496558,480,"+"
"SCO3189","MvsS",-1.21759143507263,6e-04,3496079,3496558,480,"+"
"SCO3189","TvsL",-0.234465253637023,0.5,3496079,3496558,480,"+"
"SCO3189","TvsS",-1.28630418515664,2e-04,3496079,3496558,480,"+"
"SCO3189","LvsS",-1.02914634565952,0.004,3496079,3496558,480,"+"
"SCO3190","MvsT",0.37851162325373,0.2,3496670,3497140,471,"+"
"SCO3190","MvsL",1.81966818349646,1e-09,3496670,3497140,471,"+"
"SCO3190","MvsS",-0.286304185156641,0.3,3496670,3497140,471,"+"
"SCO3190","TvsL",1.43829285157915,7e-07,3496670,3497140,471,"+"
"SCO3190","TvsS",-0.666576266274808,0.02,3496670,3497140,471,"+"
"SCO3190","LvsS",-2.12029423371771,1e-12,3496670,3497140,471,"+"
"SCO3192","MvsT",0.137503523749935,0.7,3497381,3498703,1323,"+"
"SCO3192","MvsL",1.13093086982645,1e-04,3497381,3498703,1323,"+"
"SCO3192","MvsS",-0.666576266274808,0.02,3497381,3498703,1323,"+"
"SCO3192","TvsL",0.985500430304885,6e-04,3497381,3498703,1323,"+"
"SCO3192","TvsS",-0.810966175609983,0.004,3497381,3498703,1323,"+"
"SCO3192","LvsS",-1.78587519464715,7e-10,3497381,3498703,1323,"+"
"SCO3194","MvsT",-0.251538766995964,0.4,3500071,3501294,1224,"+"
"SCO3194","MvsL",0.189033824390017,0.5,3500071,3501294,1224,"+"
"SCO3194","MvsS",2.31614574229336,3e-12,3500071,3501294,1224,"+"
"SCO3194","TvsL",0.443606651475615,0.2,3500071,3501294,1224,"+"
"SCO3194","TvsS",2.56803210477128,6e-15,3500071,3501294,1224,"+"
"SCO3194","LvsS",2.12101540096137,6e-11,3500071,3501294,1224,"+"
"SCO3195","MvsT",0.565597175854225,0.1,3501532,3502212,681,"+"
"SCO3195","MvsL",2.92789645372882,1e-16,3501532,3502212,681,"+"
"SCO3195","MvsS",3.62527048937469,7e-23,3501532,3502212,681,"+"
"SCO3195","TvsL",2.36176835941915,3e-12,3501532,3502212,681,"+"
"SCO3195","TvsS",3.05658352836637,1e-18,3501532,3502212,681,"+"
"SCO3195","LvsS",0.6959938131099,0.04,3501532,3502212,681,"+"
"SCO3196","MvsT",-1.12029423371771,1e-05,3502247,3504346,2100,"-"
"SCO3196","MvsL",0.37851162325373,0.3,3502247,3504346,2100,"-"
"SCO3196","MvsS",1.73984810269933,2e-08,3502247,3504346,2100,"-"
"SCO3196","TvsL",1.50589092972996,1e-07,3502247,3504346,2100,"-"
"SCO3196","TvsS",2.86987140617771,3e-22,3502247,3504346,2100,"-"
"SCO3196","LvsS",1.36737106564853,2e-06,3502247,3504346,2100,"-"
"SCO3197","MvsT",-1.18442457113743,4e-06,3504474,3505421,948,"-"
"SCO3197","MvsL",0.903038270112912,0.005,3504474,3505421,948,"-"
"SCO3197","MvsS",2.10768786931437,2e-11,3504474,3505421,948,"-"
"SCO3197","TvsL",2.09761079662642,8e-13,3504474,3505421,948,"-"
"SCO3197","TvsS",3.30012372456901,3e-27,3504474,3505421,948,"-"
"SCO3197","LvsS",1.20163386116965,3e-05,3504474,3505421,948,"-"
"SCO3198","MvsT",-1.32192809488736,7e-07,3505418,3506179,762,"-"
"SCO3198","MvsL",1.01435529297707,0.001,3505418,3506179,762,"-"
"SCO3198","MvsS",2.17632277264046,3e-12,3505418,3506179,762,"-"
"SCO3198","TvsL",2.33913738491959,3e-15,3505418,3506179,762,"-"
"SCO3198","TvsS",3.50589092972996,4e-30,3505418,3506179,762,"-"
"SCO3198","LvsS",1.16349873228288,5e-05,3505418,3506179,762,"-"
"SCO3201","MvsT",-1.47393118833241,4e-04,3509244,3509954,711,"-"
"SCO3201","MvsL",-1.68965987938785,7e-05,3509244,3509954,711,"-"
"SCO3201","MvsS",-1.88896868761126,1e-05,3509244,3509954,711,"-"
"SCO3201","TvsL",-0.217591435072627,0.6,3509244,3509954,711,"-"
"SCO3201","TvsS",-0.415037499278844,0.4,3509244,3509954,711,"-"
"SCO3201","LvsS",-0.184424571137427,0.7,3509244,3509954,711,"-"
"SCO3202","MvsT",-0.862496476250065,0.005,3510381,3511379,999,"-"
"SCO3202","MvsL",0.150559676575381,0.5,3510381,3511379,999,"-"
"SCO3202","MvsS",0.933572638261024,7e-04,3510381,3511379,999,"-"
"SCO3202","TvsL",1.01435529297707,5e-04,3510381,3511379,999,"-"
"SCO3202","TvsS",1.79493566280354,6e-10,3510381,3511379,999,"-"
"SCO3202","LvsS",0.782408564927373,0.005,3510381,3511379,999,"-"
"SCO3205","MvsT",-0.0291463456595165,1,3513024,3513515,492,"+"
"SCO3205","MvsL",-0.535331732996556,0.1,3513024,3513515,492,"+"
"SCO3205","MvsS",-1.08926733809709,0.001,3513024,3513515,492,"+"
"SCO3205","TvsL",-0.514573172829758,0.1,3513024,3513515,492,"+"
"SCO3205","TvsS",-1.05889368905357,9e-04,3513024,3513515,492,"+"
"SCO3205","LvsS",-0.556393348524385,0.1,3513024,3513515,492,"+"
"SCO3206","MvsT",-1.64385618977472,4e-06,3513616,3515160,1545,"-"
"SCO3206","MvsL",0.333423733725192,0.5,3513616,3515160,1545,"-"
"SCO3206","MvsS",1.28688114778816,9e-04,3513616,3515160,1545,"-"
"SCO3206","TvsL",1.99276843076892,2e-07,3513616,3515160,1545,"-"
"SCO3206","TvsS",2.94110631094643,2e-14,3513616,3515160,1545,"-"
"SCO3206","LvsS",0.948600847493356,0.006,3513616,3515160,1545,"-"
"SCO3210","MvsT",0.505890929729957,0.4,3519449,3520903,1455,"-"
"SCO3210","MvsL",4.80322703643493,3e-16,3519449,3520903,1455,"-"
"SCO3210","MvsS",5.1333991254172,4e-18,3519449,3520903,1455,"-"
"SCO3210","TvsL",4.29939120612683,7e-15,3519449,3520903,1455,"-"
"SCO3210","TvsS",4.62935662007961,3e-17,3519449,3520903,1455,"-"
"SCO3210","LvsS",0.333423733725192,0.4,3519449,3520903,1455,"-"
"SCO3211","MvsT",1.29865831556452,0.08,3520900,3521676,777,"-"
"SCO3211","MvsL",5.52042224852645,2e-16,3520900,3521676,777,"-"
"SCO3211","MvsS",5.98139603197215,6e-19,3520900,3521676,777,"-"
"SCO3211","TvsL",4.22110372536788,6e-13,3520900,3521676,777,"-"
"SCO3211","TvsS",4.68257329734758,1e-15,3520900,3521676,777,"-"
"SCO3211","LvsS",0.464668267003444,0.3,3520900,3521676,777,"-"
"SCO3212","MvsT",0.298658315564515,0.6,3521673,3522680,1008,"-"
"SCO3212","MvsL",4.52669484554198,6e-21,3521673,3522680,1008,"-"
"SCO3212","MvsS",5.12060077384517,7e-26,3521673,3522680,1008,"-"
"SCO3212","TvsL",4.22419466397043,1e-20,3521673,3522680,1008,"-"
"SCO3212","TvsS",4.81762325751143,3e-26,3521673,3522680,1008,"-"
"SCO3212","LvsS",0.594548549550354,0.1,3521673,3522680,1008,"-"
"SCO3213","MvsT",1.08406426478847,0.3,3522697,3523299,603,"-"
"SCO3213","MvsL",6.00067610485072,1e-32,3522697,3523299,603,"-"
"SCO3213","MvsS",6.42054977211632,5e-38,3522697,3523299,603,"-"
"SCO3213","TvsL",4.9159988517389,1e-31,3522697,3523299,603,"-"
"SCO3213","TvsS",5.33556900555675,3e-38,3522697,3523299,603,"-"
"SCO3213","LvsS",0.422233000683048,0.1,3522697,3523299,603,"-"
"SCO3214","MvsT",0.37851162325373,0.6,3523296,3524831,1536,"-"
"SCO3214","MvsL",4.60229058486114,9e-20,3523296,3524831,1536,"-"
"SCO3214","MvsS",4.97361127551947,1e-22,3523296,3524831,1536,"-"
"SCO3214","TvsL",4.22727899446832,5e-19,3523296,3524831,1536,"-"
"SCO3214","TvsS",4.59872249967662,2e-22,3523296,3524831,1536,"-"
"SCO3214","LvsS",0.367371065648529,0.3,3523296,3524831,1536,"-"
"SCO3215","MvsT",0.422233000683048,0.3,3524828,3525844,1017,"-"
"SCO3215","MvsL",4.87578006306849,4e-39,3524828,3525844,1017,"-"
"SCO3215","MvsS",5.25096157353322,1e-44,3524828,3525844,1017,"-"
"SCO3215","TvsL",4.45285896471381,4e-37,3524828,3525844,1017,"-"
"SCO3215","TvsS",4.82832692641482,1e-43,3524828,3525844,1017,"-"
"SCO3215","LvsS",0.37851162325373,0.2,3524828,3525844,1017,"-"
"SCO3216","MvsT",0.485426827170242,0.1,3526137,3528527,2391,"+"
"SCO3216","MvsL",0.895302621333307,0.006,3526137,3528527,2391,"+"
"SCO3216","MvsS",1.15055967657538,5e-04,3526137,3528527,2391,"+"
"SCO3216","TvsL",0.411426245726465,0.2,3526137,3528527,2391,"+"
"SCO3216","TvsS",0.659924558402378,0.04,3526137,3528527,2391,"+"
"SCO3216","LvsS",0.250961573533219,0.5,3526137,3528527,2391,"+"
"SCO3217","MvsT",1.73984810269933,7e-08,3529272,3531188,1917,"+"
"SCO3217","MvsL",4.06004738366994,1e-31,3529272,3531188,1917,"+"
"SCO3217","MvsS",5.59693514238723,3e-51,3529272,3531188,1917,"+"
"SCO3217","TvsL",2.31903981556254,2e-13,3529272,3531188,1917,"+"
"SCO3217","TvsS",3.85598969730848,1e-31,3529272,3531188,1917,"+"
"SCO3217","LvsS",1.53605290024021,3e-07,3529272,3531188,1917,"+"
"SCO3218","MvsT",1.36737106564853,0.07,3531250,3531465,216,"-"
"SCO3218","MvsL",5.68453824857773,9e-12,3531250,3531465,216,"-"
"SCO3218","MvsS",5.95559179175399,1e-12,3531250,3531465,216,"-"
"SCO3218","TvsL",4.31686980506433,1e-08,3531250,3531465,216,"-"
"SCO3218","TvsS",4.58796498888268,1e-09,3531250,3531465,216,"-"
"SCO3218","LvsS",0.27500704749987,0.6,3531250,3531465,216,"-"
"SCO3219","MvsT",1.26303440583379,0.001,3531588,3532763,1176,"-"
"SCO3219","MvsL",2.42492208821069,1e-10,3531588,3532763,1176,"-"
"SCO3219","MvsS",3.07895134139482,1e-16,3531588,3532763,1176,"-"
"SCO3219","TvsL",1.16349873228288,6e-04,3531588,3532763,1176,"-"
"SCO3219","TvsS",1.81557542886257,3e-08,3531588,3532763,1176,"-"
"SCO3219","LvsS",0.650764559116902,0.04,3531588,3532763,1176,"-"
"SCO3220","MvsT",0.0426443374084937,1,3532971,3533399,429,"-"
"SCO3220","MvsL",3.93640237772506,6e-28,3532971,3533399,429,"-"
"SCO3220","MvsS",5.4276061727819,3e-48,3532971,3533399,429,"-"
"SCO3220","TvsL",3.89627184880738,9e-30,3532971,3533399,429,"-"
"SCO3220","TvsS",5.38681094647222,2e-52,3532971,3533399,429,"-"
"SCO3220","LvsS",1.4905701304462,2e-07,3532971,3533399,429,"-"
"SCO3221","MvsT",1.20789285164133,0.1,3533492,3534346,855,"-"
"SCO3221","MvsL",6.1278396000753,2e-15,3533492,3534346,855,"-"
"SCO3221","MvsS",6.79986441088185,4e-18,3533492,3534346,855,"-"
"SCO3221","TvsL",4.91934008244201,1e-12,3533492,3534346,855,"-"
"SCO3221","TvsS",5.5915597458278,2e-15,3533492,3534346,855,"-"
"SCO3221","LvsS",0.669026765509631,0.2,3533492,3534346,855,"-"
"SCO3222","MvsT",1.56559717585423,0.001,3534444,3534899,456,"-"
"SCO3222","MvsL",6.4586116725846,5e-38,3534444,3534899,456,"-"
"SCO3222","MvsS",7.43929068104202,5e-47,3534444,3534899,456,"-"
"SCO3222","TvsL",4.89093302170554,1e-28,3534444,3534899,456,"-"
"SCO3222","TvsS",5.87184364850932,2e-38,3534444,3534899,456,"-"
"SCO3222","LvsS",0.978195629681652,0.006,3534444,3534899,456,"-"
"SCO3226","MvsT",0.263034405833794,0.3,3538679,3539347,669,"+"
"SCO3226","MvsL",-0.0892673380970874,0.8,3538679,3539347,669,"+"
"SCO3226","MvsS",-0.943416471633633,0.002,3538679,3539347,669,"+"
"SCO3226","TvsL",-0.358453970912476,0.2,3538679,3539347,669,"+"
"SCO3226","TvsS",-1.21759143507263,2e-05,3538679,3539347,669,"+"
"SCO3226","LvsS",-0.862496476250065,0.003,3538679,3539347,669,"+"
"SCO3227","MvsT",-0.15200309344505,0.6,3539337,3540671,1335,"-"
"SCO3227","MvsL",2.58255600301406,2e-15,3539337,3540671,1335,"-"
"SCO3227","MvsS",3.4867143730307,3e-26,3539337,3540671,1335,"-"
"SCO3227","TvsL",2.73984810269933,8e-18,3539337,3540671,1335,"-"
"SCO3227","TvsS",3.64500988439109,5e-30,3539337,3540671,1335,"-"
"SCO3227","LvsS",0.903038270112912,0.001,3539337,3540671,1335,"-"
"SCO3228","MvsT",0.176322772640463,0.8,3540668,3541801,1134,"-"
"SCO3228","MvsL",4.71039319217052,4e-13,3540668,3541801,1134,"-"
"SCO3228","MvsS",5.62760683812965,3e-17,3540668,3541801,1134,"-"
"SCO3228","TvsL",4.53915881110803,4e-13,3540668,3541801,1134,"-"
"SCO3228","TvsS",5.45680614923047,1e-17,3540668,3541801,1134,"-"
"SCO3228","LvsS",0.918386234446348,0.07,3540668,3541801,1134,"-"
"SCO3229","MvsT",1.66448284036468,1e-04,3541951,3543066,1116,"-"
"SCO3229","MvsL",6.63995564505617,2e-57,3541951,3543066,1116,"-"
"SCO3229","MvsS",7.59021276140836,2e-71,3541951,3543066,1116,"-"
"SCO3229","TvsL",4.97636363573276,2e-44,3541951,3543066,1116,"-"
"SCO3229","TvsS",5.92671109909728,5e-60,3541951,3543066,1116,"-"
"SCO3229","LvsS",0.948600847493356,7e-04,3541951,3543066,1116,"-"
"SCO3230","MvsT",0.526068811667588,0.1,3543335,3565726,22392,"+"
"SCO3230","MvsL",4.5385381636298,4e-33,3543335,3565726,22392,"+"
"SCO3230","MvsS",4.85449441815488,1e-36,3543335,3565726,22392,"+"
"SCO3230","TvsL",4.01435529297707,1e-28,3543335,3565726,22392,"+"
"SCO3230","TvsS",4.3305584000308,4e-33,3543335,3565726,22392,"+"
"SCO3230","LvsS",0.31034012061215,0.3,3543335,3565726,22392,"+"
"SCO3231","MvsT",0.176322772640463,0.7,3565723,3576735,11013,"+"
"SCO3231","MvsL",4.68032435684402,9e-39,3565723,3576735,11013,"+"
"SCO3231","MvsS",4.5197934862411,7e-37,3565723,3576735,11013,"+"
"SCO3231","TvsL",4.50143914515887,2e-38,3565723,3576735,11013,"+"
"SCO3231","TvsS",4.34056226902641,3e-37,3565723,3576735,11013,"+"
"SCO3231","LvsS",-0.168122758808327,0.6,3565723,3576735,11013,"+"
"SCO3232","MvsT",0.16349873228288,0.8,3576735,3583988,7254,"+"
"SCO3232","MvsL",5.19179950106508,2e-14,3576735,3583988,7254,"+"
"SCO3232","MvsS",4.51538446063695,5e-12,3576735,3583988,7254,"+"
"SCO3232","TvsL",5.02680005934372,2e-14,3576735,3583988,7254,"+"
"SCO3232","TvsS",4.35049724708413,5e-12,3576735,3583988,7254,"+"
"SCO3232","LvsS",-0.666576266274808,0.2,3576735,3583988,7254,"+"
"SCO3233","MvsT",0.321928094887362,0.7,3583992,3584810,819,"+"
"SCO3233","MvsL",5.5033487351675,2e-09,3583992,3584810,819,"+"
"SCO3233","MvsS",5.19298316997399,6e-09,3583992,3584810,819,"+"
"SCO3233","TvsL",5.18547014606694,3e-09,3583992,3584810,819,"+"
"SCO3233","TvsS",4.87528859822269,1e-08,3583992,3584810,819,"+"
"SCO3233","LvsS",-0.3040061868901,0.7,3583992,3584810,819,"+"
"SCO3234","MvsT",-0.0588936890535686,1,3584822,3585724,903,"+"
"SCO3234","MvsL",5.03254169727004,4e-08,3584822,3585724,903,"+"
"SCO3234","MvsS",4.4666271200415,5e-07,3584822,3585724,903,"+"
"SCO3234","TvsL",5.09592441999854,2e-08,3584822,3585724,903,"+"
"SCO3234","TvsS",4.5298209465287,2e-07,3584822,3585724,903,"+"
"SCO3234","LvsS",-0.556393348524385,0.5,3584822,3585724,903,"+"
"SCO3235","MvsT",0.6959938131099,0.2,3585800,3587647,1848,"-"
"SCO3235","MvsL",5.92908083524258,3e-35,3585800,3587647,1848,"-"
"SCO3235","MvsS",6.33467552993465,3e-39,3585800,3587647,1848,"-"
"SCO3235","TvsL",5.23534412817267,4e-32,3585800,3587647,1848,"-"
"SCO3235","TvsS",5.6409679104499,8e-37,3585800,3587647,1848,"-"
"SCO3235","LvsS",0.400537929583729,0.2,3585800,3587647,1848,"-"
"SCO3236","MvsT",1.71369581484336,0.005,3587687,3588688,1002,"-"
"SCO3236","MvsL",6.97177344719337,7e-28,3587687,3588688,1002,"-"
"SCO3236","MvsS",7.57500972029495,1e-31,3587687,3588688,1002,"-"
"SCO3236","TvsL",5.25964912064916,3e-21,3587687,3588688,1002,"-"
"SCO3236","TvsS",5.86294724802092,2e-25,3587687,3588688,1002,"-"
"SCO3236","LvsS",0.604071323668861,0.2,3587687,3588688,1002,"-"
"SCO3237","MvsT",1.54101915313356,0.01,3588746,3590134,1389,"-"
"SCO3237","MvsL",5.78790255939143,3e-26,3588746,3590134,1389,"-"
"SCO3237","MvsS",6.93652016317158,5e-36,3588746,3590134,1389,"-"
"SCO3237","TvsL",4.24792751344359,5e-20,3588746,3590134,1389,"-"
"SCO3237","TvsS",5.39711840904258,2e-30,3588746,3590134,1389,"-"
"SCO3237","LvsS",1.15055967657538,0.002,3588746,3590134,1389,"-"
"SCO3238","MvsT",1.53106949272595,0.03,3590146,3591306,1161,"-"
"SCO3238","MvsL",6.11603199344711,3e-35,3590146,3591306,1161,"-"
"SCO3238","MvsS",7.22149045504206,3e-49,3590146,3591306,1161,"-"
"SCO3238","TvsL",4.58496250072116,2e-30,3590146,3591306,1161,"-"
"SCO3238","TvsS",5.69041709553247,6e-46,3590146,3591306,1161,"-"
"SCO3238","LvsS",1.10433665981474,3e-04,3590146,3591306,1161,"-"
"SCO3239","MvsT",0.790772037862,0.1,3591313,3592182,870,"-"
"SCO3239","MvsL",5.42425028608405,1e-36,3591313,3592182,870,"-"
"SCO3239","MvsS",6.60895705221829,1e-52,3591313,3592182,870,"-"
"SCO3239","TvsL",4.63401235640212,3e-34,3591313,3592182,870,"-"
"SCO3239","TvsS",5.81864608282254,5e-52,3591313,3592182,870,"-"
"SCO3239","LvsS",1.18269229751619,5e-05,3591313,3592182,870,"-"
"SCO3240","MvsT",1.32192809488736,0.07,3592179,3592889,711,"-"
"SCO3240","MvsL",5.82196526586905,6e-17,3592179,3592889,711,"-"
"SCO3240","MvsS",6.34996674697119,1e-19,3592179,3592889,711,"-"
"SCO3240","TvsL",4.49825086752783,1e-13,3592179,3592889,711,"-"
"SCO3240","TvsS",5.02635744696384,2e-16,3592179,3592889,711,"-"
"SCO3240","LvsS",0.526068811667588,0.3,3592179,3592889,711,"-"
"SCO3241","MvsT",0.978195629681652,0.1,3592886,3593758,873,"-"
"SCO3241","MvsL",5.98390566262789,3e-19,3592886,3593758,873,"-"
"SCO3241","MvsS",6.22515922577737,1e-20,3592886,3593758,873,"-"
"SCO3241","TvsL",5.00539998774259,2e-16,3592886,3593758,873,"-"
"SCO3241","TvsS",5.24678809384436,5e-18,3592886,3593758,873,"-"
"SCO3241","LvsS",0.238786859587116,0.6,3592886,3593758,873,"-"
"SCO3242","MvsT",0.678071905112638,0.5,3593755,3594630,876,"-"
"SCO3242","MvsL",5.4715126480455,6e-06,3593755,3594630,876,"-"
"SCO3242","MvsS",6.05115454987851,8e-07,3593755,3594630,876,"-"
"SCO3242","TvsL",4.790772037862,3e-05,3593755,3594630,876,"-"
"SCO3242","TvsS",5.37016428054021,3e-06,3593755,3594630,876,"-"
"SCO3242","LvsS",0.575312330687437,0.5,3593755,3594630,876,"-"
"SCO3243","MvsT",1.36737106564853,0.04,3594627,3595793,1167,"-"
"SCO3243","MvsL",6.17911290067856,7e-20,3594627,3595793,1167,"-"
"SCO3243","MvsS",6.80774130648367,6e-23,3594627,3595793,1167,"-"
"SCO3243","TvsL",4.81147103052984,2e-15,3594627,3595793,1167,"-"
"SCO3243","TvsS",5.43995551747816,6e-19,3594627,3595793,1167,"-"
"SCO3243","LvsS",0.632268215499513,0.2,3594627,3595793,1167,"-"
"SCO3244","MvsT",1.37295209791183,0.002,3595843,3596640,798,"-"
"SCO3244","MvsL",6.24488705912353,4e-55,3595843,3596640,798,"-"
"SCO3244","MvsS",7.42425028608405,4e-73,3595843,3596640,798,"-"
"SCO3244","TvsL",4.8703647195834,5e-45,3595843,3596640,798,"-"
"SCO3244","TvsS",6.0496307677246,1e-64,3595843,3596640,798,"-"
"SCO3244","LvsS",1.17632277264046,2e-05,3595843,3596640,798,"-"
"SCO3245","MvsT",0.505890929729957,0.5,3596708,3597970,1263,"-"
"SCO3245","MvsL",4.83945576522463,3e-16,3596708,3597970,1263,"-"
"SCO3245","MvsS",5.76500424625004,2e-21,3596708,3597970,1263,"-"
"SCO3245","TvsL",4.33699741660501,3e-15,3596708,3597970,1263,"-"
"SCO3245","TvsS",5.26265865507222,5e-21,3596708,3597970,1263,"-"
"SCO3245","LvsS",0.925999418556223,0.04,3596708,3597970,1263,"-"
"SCO3246","MvsT",2.32481060342048,3e-04,3598017,3599009,993,"-"
"SCO3246","MvsL",6.90893296724454,9e-40,3598017,3599009,993,"-"
"SCO3246","MvsS",7.87584148440408,1e-50,3598017,3599009,993,"-"
"SCO3246","TvsL",4.58255600301406,2e-29,3598017,3599009,993,"-"
"SCO3246","TvsS",5.54966917072649,4e-41,3598017,3599009,993,"-"
"SCO3246","LvsS",0.963474123974886,0.003,3598017,3599009,993,"-"
"SCO3247","MvsT",1.70043971814109,1e-04,3599006,3600808,1803,"-"
"SCO3247","MvsL",6.28151280179973,5e-55,3599006,3600808,1803,"-"
"SCO3247","MvsS",7.40122086216022,6e-72,3599006,3600808,1803,"-"
"SCO3247","TvsL",4.57893871309339,2e-41,3599006,3600808,1803,"-"
"SCO3247","TvsS",5.69877410890368,8e-60,3599006,3600808,1803,"-"
"SCO3247","LvsS",1.11769504266975,6e-05,3599006,3600808,1803,"-"
"SCO3248","MvsT",1.35614381022528,0.006,3600858,3602078,1221,"-"
"SCO3248","MvsL",6.17891378466957,3e-36,3600858,3602078,1221,"-"
"SCO3248","MvsS",6.82959589917751,2e-42,3600858,3602078,1221,"-"
"SCO3248","TvsL",4.82119997805645,2e-28,3600858,3602078,1221,"-"
"SCO3248","TvsS",5.47183776242229,2e-35,3600858,3602078,1221,"-"
"SCO3248","LvsS",0.650764559116902,0.06,3600858,3602078,1221,"-"
"SCO3249","MvsT",1.55090066464752,0.001,3602075,3602320,246,"-"
"SCO3249","MvsL",6.02989454966334,5e-49,3602075,3602320,246,"-"
"SCO3249","MvsS",6.75715662560809,9e-60,3602075,3602320,246,"-"
"SCO3249","TvsL",4.48091134604775,2e-38,3602075,3602320,246,"-"
"SCO3249","TvsS",5.20828313841252,2e-50,3602075,3602320,246,"-"
"SCO3249","LvsS",0.7311832415722,0.009,3602075,3602320,246,"-"
"SCO3257","MvsT",-0.713118852211838,0.1,3607061,3608416,1356,"-"
"SCO3257","MvsL",-1.39592867633114,0.007,3607061,3608416,1356,"-"
"SCO3257","MvsS",-0.943416471633633,0.05,3607061,3608416,1356,"-"
"SCO3257","TvsL",-0.689659879387849,0.2,3607061,3608416,1356,"-"
"SCO3257","TvsS",-0.217591435072627,0.7,3607061,3608416,1356,"-"
"SCO3257","LvsS",0.464668267003444,0.4,3607061,3608416,1356,"-"
"SCO3261","MvsT",-0.666576266274808,0.02,3610876,3612171,1296,"+"
"SCO3261","MvsL",-0.689659879387849,0.02,3610876,3612171,1296,"+"
"SCO3261","MvsS",-1.21759143507263,2e-05,3610876,3612171,1296,"+"
"SCO3261","TvsL",-0.0144995696951151,1,3610876,3612171,1296,"+"
"SCO3261","TvsS",-0.535331732996556,0.06,3610876,3612171,1296,"+"
