"gene","add_variable","logFC","FDR","start","end","width","strand"
"SCO4289","DargRvsWT32h",0.761,0.059466,4704590,4705072,483,"+"
"SCO4289","DargRvsWT42h",-0.048,0.920983,4704590,4705072,483,"+"
"SCO4289","DargRvsWT49h",0.601,0.073038,4704590,4705072,483,"+"
"SCO4289","DargRvsWT56h",0.87,0.026237,4704590,4705072,483,"+"
"SCO4289","DargRvsWT66h",1.533,6.6e-05,4704590,4705072,483,"+"
"SCO4290","DargRvsWT32h",0.035,0.999071,4705079,4706467,1389,"-"
"SCO4290","DargRvsWT42h",-0.219,0.210656,4705079,4706467,1389,"-"
"SCO4290","DargRvsWT49h",-0.248,0.131035,4705079,4706467,1389,"-"
"SCO4290","DargRvsWT56h",-0.361,0.065659,4705079,4706467,1389,"-"
"SCO4290","DargRvsWT66h",-0.561,0.00141,4705079,4706467,1389,"-"
"SCO4320","DargRvsWT32h",0.418,0.663163,4731774,4731893,120,"-"
"SCO4320","DargRvsWT42h",1.294,0.004852,4731774,4731893,120,"-"
"SCO4320","DargRvsWT49h",0.253,0.595254,4731774,4731893,120,"-"
"SCO4320","DargRvsWT56h",-0.398,0.578358,4731774,4731893,120,"-"
"SCO4320","DargRvsWT66h",-0.953,0.040946,4731774,4731893,120,"-"
"SCO4332","DargRvsWT32h",-0.69,0.00506,4746028,4748436,2409,"-"
"SCO4332","DargRvsWT42h",-0.175,0.487076,4746028,4748436,2409,"-"
"SCO4332","DargRvsWT49h",-0.423,0.048747,4746028,4748436,2409,"-"
"SCO4332","DargRvsWT56h",-0.203,0.562196,4746028,4748436,2409,"-"
"SCO4332","DargRvsWT66h",-0.43,0.065206,4746028,4748436,2409,"-"
"SCO4334","DargRvsWT32h",0.23,0.198428,4749000,4750457,1458,"+"
"SCO4334","DargRvsWT42h",0.332,0.014447,4749000,4750457,1458,"+"
"SCO4334","DargRvsWT49h",0.173,0.197735,4749000,4750457,1458,"+"
"SCO4334","DargRvsWT56h",0.124,0.56682,4749000,4750457,1458,"+"
"SCO4334","DargRvsWT66h",-0.368,0.008821,4749000,4750457,1458,"+"
"SCO4335","DargRvsWT32h",0.567,0.728998,4750489,4750677,189,"-"
"SCO4335","DargRvsWT42h",1.792,0.00767,4750489,4750677,189,"-"
"SCO4335","DargRvsWT49h",-0.486,0.487547,4750489,4750677,189,"-"
"SCO4335","DargRvsWT56h",-0.347,0.786779,4750489,4750677,189,"-"
"SCO4335","DargRvsWT66h",-1.051,0.159751,4750489,4750677,189,"-"
"SCO4357","DargRvsWT32h",-0.135,0.510436,4771195,4772241,1047,"+"
"SCO4357","DargRvsWT42h",-0.318,0.007414,4771195,4772241,1047,"+"
"SCO4357","DargRvsWT49h",-0.19,0.10146,4771195,4772241,1047,"+"
"SCO4357","DargRvsWT56h",0.16,0.342358,4771195,4772241,1047,"+"
"SCO4357","DargRvsWT66h",-0.185,0.161591,4771195,4772241,1047,"+"
"SCO4358","DargRvsWT32h",-0.112,0.881706,4772215,4773021,807,"-"
"SCO4358","DargRvsWT42h",-0.254,0.18019,4772215,4773021,807,"-"
"SCO4358","DargRvsWT49h",-0.488,0.008956,4772215,4773021,807,"-"
"SCO4358","DargRvsWT56h",-0.364,0.091023,4772215,4773021,807,"-"
"SCO4358","DargRvsWT66h",-0.274,0.180147,4772215,4773021,807,"-"
"SCO4359","DargRvsWT32h",-0.012,0.999071,4773118,4774128,1011,"+"
"SCO4359","DargRvsWT42h",0.798,0.003727,4773118,4774128,1011,"+"
"SCO4359","DargRvsWT49h",0.524,0.047834,4773118,4774128,1011,"+"
"SCO4359","DargRvsWT56h",0.755,0.01411,4773118,4774128,1011,"+"
"SCO4359","DargRvsWT66h",0.467,0.114136,4773118,4774128,1011,"+"
"SCO4366","DargRvsWT32h",-0.03,0.999071,4778229,4779320,1092,"-"
"SCO4366","DargRvsWT42h",-0.734,0.003078,4778229,4779320,1092,"-"
"SCO4366","DargRvsWT49h",-0.061,0.834416,4778229,4779320,1092,"-"
"SCO4366","DargRvsWT56h",-0.488,0.094483,4778229,4779320,1092,"-"
"SCO4366","DargRvsWT66h",0.134,0.766391,4778229,4779320,1092,"-"
"SCO4372","DargRvsWT32h",0.207,0.549571,4787160,4787774,615,"-"
"SCO4372","DargRvsWT42h",-0.264,0.180122,4787160,4787774,615,"-"
"SCO4372","DargRvsWT49h",-0.095,0.641189,4787160,4787774,615,"-"
"SCO4372","DargRvsWT56h",0.105,0.766493,4787160,4787774,615,"-"
"SCO4372","DargRvsWT66h",-0.691,0.000637,4787160,4787774,615,"-"
"SCO4373","DargRvsWT32h",-0.461,0.00315,4787839,4788393,555,"-"
"SCO4373","DargRvsWT42h",-0.27,0.054751,4787839,4788393,555,"-"
"SCO4373","DargRvsWT49h",-0.278,0.041151,4787839,4788393,555,"-"
"SCO4373","DargRvsWT56h",-0.066,0.810504,4787839,4788393,555,"-"
"SCO4373","DargRvsWT66h",-0.468,0.001427,4787839,4788393,555,"-"
"SCO4378","DargRvsWT32h",-0.339,0.243608,4792544,4793374,831,"+"
"SCO4378","DargRvsWT42h",-0.557,0.009102,4792544,4793374,831,"+"
"SCO4378","DargRvsWT49h",-0.135,0.550627,4792544,4793374,831,"+"
"SCO4378","DargRvsWT56h",-0.305,0.305364,4792544,4793374,831,"+"
"SCO4378","DargRvsWT66h",-0.209,0.472316,4792544,4793374,831,"+"
"SCO4382","DargRvsWT32h",-0.056,0.990001,4798612,4799760,1149,"+"
"SCO4382","DargRvsWT42h",-0.465,0.006952,4798612,4799760,1149,"+"
"SCO4382","DargRvsWT49h",-0.038,0.857054,4798612,4799760,1149,"+"
"SCO4382","DargRvsWT56h",0.096,0.765579,4798612,4799760,1149,"+"
"SCO4382","DargRvsWT66h",-0.012,0.980835,4798612,4799760,1149,"+"
"SCO4386","DargRvsWT32h",-0.052,0.999071,4802849,4803460,612,"+"
"SCO4386","DargRvsWT42h",-0.266,0.277617,4802849,4803460,612,"+"
"SCO4386","DargRvsWT49h",-0.404,0.070045,4802849,4803460,612,"+"
"SCO4386","DargRvsWT56h",-0.689,0.007493,4802849,4803460,612,"+"
"SCO4386","DargRvsWT66h",-0.16,0.667406,4802849,4803460,612,"+"
"SCO4389","DargRvsWT32h",-0.138,0.815778,4805897,4806772,876,"+"
"SCO4389","DargRvsWT42h",-0.032,0.902819,4805897,4806772,876,"+"
"SCO4389","DargRvsWT49h",-0.563,0.005036,4805897,4806772,876,"+"
"SCO4389","DargRvsWT56h",0.009,0.987412,4805897,4806772,876,"+"
"SCO4389","DargRvsWT66h",-0.026,0.95813,4805897,4806772,876,"+"
"SCO4391","DargRvsWT32h",0.312,0.222538,4808387,4808785,399,"-"
"SCO4391","DargRvsWT42h",0.297,0.133859,4808387,4808785,399,"-"
"SCO4391","DargRvsWT49h",0.546,0.005484,4808387,4808785,399,"-"
"SCO4391","DargRvsWT56h",0.12,0.723283,4808387,4808785,399,"-"
"SCO4391","DargRvsWT66h",0.057,0.89925,4808387,4808785,399,"-"
"SCO4393","DargRvsWT32h",0.237,0.168373,4809858,4810613,756,"-"
"SCO4393","DargRvsWT42h",0.099,0.5206,4809858,4810613,756,"-"
"SCO4393","DargRvsWT49h",0.403,0.004202,4809858,4810613,756,"-"
"SCO4393","DargRvsWT56h",0.243,0.142234,4809858,4810613,756,"-"
"SCO4393","DargRvsWT66h",-0.291,0.036195,4809858,4810613,756,"-"
"SCO4397","DargRvsWT32h",0.025,0.999071,4814603,4815394,792,"-"
"SCO4397","DargRvsWT42h",-0.281,0.197694,4814603,4815394,792,"-"
"SCO4397","DargRvsWT49h",-0.56,0.009154,4814603,4815394,792,"-"
"SCO4397","DargRvsWT56h",-0.165,0.633935,4814603,4815394,792,"-"
"SCO4397","DargRvsWT66h",-0.04,0.945124,4814603,4815394,792,"-"
"SCO4398","DargRvsWT32h",0.039,0.999071,4815510,4816163,654,"-"
"SCO4398","DargRvsWT42h",0.197,0.456738,4815510,4816163,654,"-"
"SCO4398","DargRvsWT49h",-0.685,0.005118,4815510,4816163,654,"-"
"SCO4398","DargRvsWT56h",0.002,0.997454,4815510,4816163,654,"-"
"SCO4398","DargRvsWT66h",-0.388,0.130214,4815510,4816163,654,"-"
"SCO4399","DargRvsWT32h",-0.79,0.012464,4816468,4817853,1386,"+"
"SCO4399","DargRvsWT42h",0.256,0.42444,4816468,4817853,1386,"+"
"SCO4399","DargRvsWT49h",-0.998,0.001049,4816468,4817853,1386,"+"
"SCO4399","DargRvsWT56h",-1.074,0.000767,4816468,4817853,1386,"+"
"SCO4399","DargRvsWT66h",-2.18,0,4816468,4817853,1386,"+"
"SCO4403","DargRvsWT32h",-0.247,0.244132,4821748,4822641,894,"+"
"SCO4403","DargRvsWT42h",-0.607,0.000222,4821748,4822641,894,"+"
"SCO4403","DargRvsWT49h",0.043,0.811872,4821748,4822641,894,"+"
"SCO4403","DargRvsWT56h",-0.092,0.744487,4821748,4822641,894,"+"
"SCO4403","DargRvsWT66h",0.262,0.122172,4821748,4822641,894,"+"
"SCO4412","DargRvsWT32h",0.349,0.579037,4829856,4830347,492,"+"
"SCO4412","DargRvsWT42h",0.557,0.100042,4829856,4830347,492,"+"
"SCO4412","DargRvsWT49h",0.272,0.427766,4829856,4830347,492,"+"
"SCO4412","DargRvsWT56h",0.312,0.551519,4829856,4830347,492,"+"
"SCO4412","DargRvsWT66h",-1.061,0.002189,4829856,4830347,492,"+"
"SCO4419","DargRvsWT32h",0.016,0.999071,4836783,4837208,426,"-"
"SCO4419","DargRvsWT42h",0.955,0.000144,4836783,4837208,426,"-"
"SCO4419","DargRvsWT49h",0.034,0.905896,4836783,4837208,426,"-"
"SCO4419","DargRvsWT56h",-0.261,0.468707,4836783,4837208,426,"-"
"SCO4419","DargRvsWT66h",-0.625,0.010492,4836783,4837208,426,"-"
"SCO4421","DargRvsWT32h",0.361,0.500811,4837557,4838192,636,"-"
"SCO4421","DargRvsWT42h",1.479,2e-05,4837557,4838192,636,"-"
"SCO4421","DargRvsWT49h",0.524,0.083498,4837557,4838192,636,"-"
"SCO4421","DargRvsWT56h",0.407,0.359477,4837557,4838192,636,"-"
"SCO4421","DargRvsWT66h",0.46,0.191529,4837557,4838192,636,"-"
"SCO4422","DargRvsWT32h",0.595,0.00255,4838327,4839085,759,"+"
"SCO4422","DargRvsWT42h",1.061,1e-06,4838327,4839085,759,"+"
"SCO4422","DargRvsWT49h",0.561,0.002637,4838327,4839085,759,"+"
"SCO4422","DargRvsWT56h",0.299,0.18928,4838327,4839085,759,"+"
"SCO4422","DargRvsWT66h",0.14,0.599162,4838327,4839085,759,"+"
"SCO4425","DargRvsWT32h",-1.435,0.054304,4842382,4842573,192,"-"
"SCO4425","DargRvsWT42h",-0.028,0.975379,4842382,4842573,192,"-"
"SCO4425","DargRvsWT49h",-0.521,0.430957,4842382,4842573,192,"-"
"SCO4425","DargRvsWT56h",0.025,0.988611,4842382,4842573,192,"-"
"SCO4425","DargRvsWT66h",1.704,0.009861,4842382,4842573,192,"-"
"SCO4428","DargRvsWT32h",0.629,0.02571,4846352,4847875,1524,"-"
"SCO4428","DargRvsWT42h",0.609,0.013989,4846352,4847875,1524,"-"
"SCO4428","DargRvsWT49h",0.416,0.085077,4846352,4847875,1524,"-"
"SCO4428","DargRvsWT56h",0.475,0.114805,4846352,4847875,1524,"-"
"SCO4428","DargRvsWT66h",0.721,0.00504,4846352,4847875,1524,"-"
"SCO4429","DargRvsWT32h",0.057,0.775386,4848064,4850667,2604,"+"
"SCO4429","DargRvsWT42h",-0.336,3.5e-05,4848064,4850667,2604,"+"
"SCO4429","DargRvsWT49h",-0.109,0.13082,4848064,4850667,2604,"+"
"SCO4429","DargRvsWT56h",0.016,0.928044,4848064,4850667,2604,"+"
"SCO4429","DargRvsWT66h",0.108,0.196747,4848064,4850667,2604,"+"
"SCO4430","DargRvsWT32h",-0.303,0.71767,4850736,4851305,570,"+"
"SCO4430","DargRvsWT42h",-0.937,0.008018,4850736,4851305,570,"+"
"SCO4430","DargRvsWT49h",-0.593,0.081687,4850736,4851305,570,"+"
"SCO4430","DargRvsWT56h",-0.465,0.350141,4850736,4851305,570,"+"
"SCO4430","DargRvsWT66h",0.148,0.840358,4850736,4851305,570,"+"
"SCO4434","DargRvsWT32h",-0.187,0.112836,4853069,4853965,897,"+"
"SCO4434","DargRvsWT42h",-0.273,0.004706,4853069,4853965,897,"+"
"SCO4434","DargRvsWT49h",-0.188,0.043667,4853069,4853965,897,"+"
"SCO4434","DargRvsWT56h",-0.088,0.56393,4853069,4853965,897,"+"
"SCO4434","DargRvsWT66h",-0.097,0.449498,4853069,4853965,897,"+"
"SCO4440","DargRvsWT32h",0.573,0.427191,4862642,4863400,759,"+"
"SCO4440","DargRvsWT42h",2.511,2e-06,4862642,4863400,759,"+"
"SCO4440","DargRvsWT49h",0.534,0.233203,4862642,4863400,759,"+"
"SCO4440","DargRvsWT56h",-0.273,0.735902,4862642,4863400,759,"+"
"SCO4440","DargRvsWT66h",-0.344,0.6235,4862642,4863400,759,"+"
"SCO4451","DargRvsWT32h",0.061,0.999071,4872768,4874393,1626,"+"
"SCO4451","DargRvsWT42h",0.485,0.026764,4872768,4874393,1626,"+"
"SCO4451","DargRvsWT49h",0.666,0.003759,4872768,4874393,1626,"+"
"SCO4451","DargRvsWT56h",0.07,0.883424,4872768,4874393,1626,"+"
"SCO4451","DargRvsWT66h",-0.029,0.959142,4872768,4874393,1626,"+"
"SCO4452","DargRvsWT32h",-0.079,0.775444,4874365,4875516,1152,"-"
"SCO4452","DargRvsWT42h",-0.022,0.871565,4874365,4875516,1152,"-"
"SCO4452","DargRvsWT49h",-0.293,0.005834,4874365,4875516,1152,"-"
"SCO4452","DargRvsWT56h",-0.113,0.469531,4874365,4875516,1152,"-"
"SCO4452","DargRvsWT66h",-0.049,0.805099,4874365,4875516,1152,"-"
"SCO4456","DargRvsWT32h",0,0.99992,4877431,4879017,1587,"+"
"SCO4456","DargRvsWT42h",-0.545,0.001074,4877431,4879017,1587,"+"
"SCO4456","DargRvsWT49h",-0.095,0.584216,4877431,4879017,1587,"+"
"SCO4456","DargRvsWT56h",-0.124,0.645038,4877431,4879017,1587,"+"
"SCO4456","DargRvsWT66h",0.013,0.976997,4877431,4879017,1587,"+"
"SCO4471","DargRvsWT32h",-0.502,0.487874,4889161,4890459,1299,"+"
"SCO4471","DargRvsWT42h",-0.936,0.027901,4889161,4890459,1299,"+"
"SCO4471","DargRvsWT49h",-0.031,0.954217,4889161,4890459,1299,"+"
"SCO4471","DargRvsWT56h",0.382,0.5721,4889161,4890459,1299,"+"
"SCO4471","DargRvsWT66h",1.647,0.00031,4889161,4890459,1299,"+"
"SCO4476","DargRvsWT32h",0.999,0.003328,4895198,4896619,1422,"-"
"SCO4476","DargRvsWT42h",1.981,0,4895198,4896619,1422,"-"
"SCO4476","DargRvsWT49h",1.105,0.000827,4895198,4896619,1422,"-"
"SCO4476","DargRvsWT56h",0.782,0.02391,4895198,4896619,1422,"-"
"SCO4476","DargRvsWT66h",0.175,0.750141,4895198,4896619,1422,"-"
"SCO4493","DargRvsWT32h",0.44,0.173003,4912701,4913204,504,"+"
"SCO4493","DargRvsWT42h",0.218,0.437877,4912701,4913204,504,"+"
"SCO4493","DargRvsWT49h",0.511,0.035936,4912701,4913204,504,"+"
"SCO4493","DargRvsWT56h",0.717,0.010626,4912701,4913204,504,"+"
"SCO4493","DargRvsWT66h",1.02,0.000176,4912701,4913204,504,"+"
"SCO4498","DargRvsWT32h",0.501,0.53887,4916551,4917873,1323,"+"
"SCO4498","DargRvsWT42h",1.229,0.006866,4916551,4917873,1323,"+"
"SCO4498","DargRvsWT49h",0.558,0.215663,4916551,4917873,1323,"+"
"SCO4498","DargRvsWT56h",0.456,0.517743,4916551,4917873,1323,"+"
"SCO4498","DargRvsWT66h",-0.35,0.615724,4916551,4917873,1323,"+"
"SCO4508","DargRvsWT32h",0.029,0.999071,4928991,4933568,4578,"-"
"SCO4508","DargRvsWT42h",-0.48,0.004458,4928991,4933568,4578,"-"
"SCO4508","DargRvsWT49h",-0.093,0.605369,4928991,4933568,4578,"-"
"SCO4508","DargRvsWT56h",0.305,0.144248,4928991,4933568,4578,"-"
"SCO4508","DargRvsWT66h",0.488,0.004978,4928991,4933568,4578,"-"
"SCO4512","DargRvsWT32h",-0.372,0.267247,4935104,4935685,582,"-"
"SCO4512","DargRvsWT42h",-0.669,0.0058,4935104,4935685,582,"-"
"SCO4512","DargRvsWT49h",-0.344,0.146962,4935104,4935685,582,"-"
"SCO4512","DargRvsWT56h",-0.357,0.284141,4935104,4935685,582,"-"
"SCO4512","DargRvsWT66h",0.123,0.790948,4935104,4935685,582,"-"
"SCO4518","DargRvsWT32h",0.35,0.353579,4939512,4940861,1350,"-"
"SCO4518","DargRvsWT42h",0.384,0.137552,4939512,4940861,1350,"-"
"SCO4518","DargRvsWT49h",0.77,0.00358,4939512,4940861,1350,"-"
"SCO4518","DargRvsWT56h",0.484,0.111382,4939512,4940861,1350,"-"
"SCO4518","DargRvsWT66h",0.303,0.323103,4939512,4940861,1350,"-"
"SCO4519","DargRvsWT32h",0.501,0.058152,4940966,4941562,597,"+"
"SCO4519","DargRvsWT42h",0.908,0.000132,4940966,4941562,597,"+"
"SCO4519","DargRvsWT49h",0.94,0.000161,4940966,4941562,597,"+"
"SCO4519","DargRvsWT56h",0.486,0.062918,4940966,4941562,597,"+"
"SCO4519","DargRvsWT66h",0.293,0.266022,4940966,4941562,597,"+"
"SCO4529","DargRvsWT32h",0.168,0.761645,4950014,4950367,354,"+"
"SCO4529","DargRvsWT42h",0.048,0.868744,4950014,4950367,354,"+"
"SCO4529","DargRvsWT49h",0.434,0.03534,4950014,4950367,354,"+"
"SCO4529","DargRvsWT56h",0.542,0.023722,4950014,4950367,354,"+"
"SCO4529","DargRvsWT66h",0.607,0.005527,4950014,4950367,354,"+"
"SCO4544","DargRvsWT32h",0.797,0.053959,4960649,4961074,426,"+"
"SCO4544","DargRvsWT42h",1.427,0.000149,4960649,4961074,426,"+"
"SCO4544","DargRvsWT49h",0.164,0.67036,4960649,4961074,426,"+"
"SCO4544","DargRvsWT56h",0.138,0.846893,4960649,4961074,426,"+"
"SCO4544","DargRvsWT66h",-0.538,0.176114,4960649,4961074,426,"+"
"SCO4545","DargRvsWT32h",0.782,0.081082,4961108,4962022,915,"+"
"SCO4545","DargRvsWT42h",1.578,8.8e-05,4961108,4962022,915,"+"
"SCO4545","DargRvsWT49h",0.431,0.246922,4961108,4962022,915,"+"
"SCO4545","DargRvsWT56h",0.2,0.77755,4961108,4962022,915,"+"
"SCO4545","DargRvsWT66h",-0.202,0.770634,4961108,4962022,915,"+"
"SCO4562","DargRvsWT32h",1.223,0.082634,4980274,4980633,360,"+"
"SCO4562","DargRvsWT42h",3.287,2e-06,4980274,4980633,360,"+"
"SCO4562","DargRvsWT49h",1.54,0.01029,4980274,4980633,360,"+"
"SCO4562","DargRvsWT56h",0.198,0.873665,4980274,4980633,360,"+"
"SCO4562","DargRvsWT66h",-0.697,0.334648,4980274,4980633,360,"+"
"SCO4563","DargRvsWT32h",0.788,0.108262,4980646,4981200,555,"+"
"SCO4563","DargRvsWT42h",2.154,4e-06,4980646,4981200,555,"+"
"SCO4563","DargRvsWT49h",1.145,0.005998,4980646,4981200,555,"+"
"SCO4563","DargRvsWT56h",0.294,0.661064,4980646,4981200,555,"+"
"SCO4563","DargRvsWT66h",-0.39,0.473817,4980646,4981200,555,"+"
"SCO4564","DargRvsWT32h",1.042,0.022169,4981197,4981952,756,"+"
"SCO4564","DargRvsWT42h",2.557,0,4981197,4981952,756,"+"
"SCO4564","DargRvsWT49h",1.365,0.001532,4981197,4981952,756,"+"
"SCO4564","DargRvsWT56h",0.25,0.728817,4981197,4981952,756,"+"
"SCO4564","DargRvsWT66h",-0.439,0.396571,4981197,4981952,756,"+"
"SCO4565","DargRvsWT32h",1.217,0.013772,4981949,4983271,1323,"+"
"SCO4565","DargRvsWT42h",2.762,1e-06,4981949,4983271,1323,"+"
"SCO4565","DargRvsWT49h",1.331,0.004037,4981949,4983271,1323,"+"
"SCO4565","DargRvsWT56h",0.062,0.956987,4981949,4983271,1323,"+"
"SCO4565","DargRvsWT66h",-0.392,0.531069,4981949,4983271,1323,"+"
"SCO4566","DargRvsWT32h",0.822,0.138714,4983268,4984140,873,"+"
"SCO4566","DargRvsWT42h",2.589,1e-06,4983268,4984140,873,"+"
"SCO4566","DargRvsWT49h",1.116,0.012563,4983268,4984140,873,"+"
"SCO4566","DargRvsWT56h",0.009,0.994564,4983268,4984140,873,"+"
"SCO4566","DargRvsWT66h",-0.518,0.342367,4983268,4984140,873,"+"
"SCO4567","DargRvsWT32h",0.588,0.420388,4984137,4985486,1350,"+"
"SCO4567","DargRvsWT42h",2.505,3e-06,4984137,4985486,1350,"+"
"SCO4567","DargRvsWT49h",0.732,0.101632,4984137,4985486,1350,"+"
"SCO4567","DargRvsWT56h",-0.196,0.830643,4984137,4985486,1350,"+"
"SCO4567","DargRvsWT66h",-0.273,0.73435,4984137,4985486,1350,"+"
"SCO4568","DargRvsWT32h",0.59,0.197665,4985483,4988014,2532,"+"
"SCO4568","DargRvsWT42h",1.991,2e-06,4985483,4988014,2532,"+"
"SCO4568","DargRvsWT49h",0.935,0.008956,4985483,4988014,2532,"+"
"SCO4568","DargRvsWT56h",-0.088,0.914111,4985483,4988014,2532,"+"
"SCO4568","DargRvsWT66h",-0.519,0.185912,4985483,4988014,2532,"+"
"SCO4569","DargRvsWT32h",0.963,0.04356,4988011,4989414,1404,"+"
"SCO4569","DargRvsWT42h",2.778,0,4988011,4989414,1404,"+"
"SCO4569","DargRvsWT49h",1.325,0.00249,4988011,4989414,1404,"+"
"SCO4569","DargRvsWT56h",0.13,0.885363,4988011,4989414,1404,"+"
"SCO4569","DargRvsWT66h",-0.719,0.107217,4988011,4989414,1404,"+"
"SCO4570","DargRvsWT32h",1.074,0.013215,4989449,4990084,636,"+"
"SCO4570","DargRvsWT42h",2.706,0,4989449,4990084,636,"+"
"SCO4570","DargRvsWT49h",1.134,0.005258,4989449,4990084,636,"+"
"SCO4570","DargRvsWT56h",0.401,0.504467,4989449,4990084,636,"+"
"SCO4570","DargRvsWT66h",-0.344,0.530191,4989449,4990084,636,"+"
"SCO4571","DargRvsWT32h",1.082,0.0144,4990081,4990938,858,"+"
"SCO4571","DargRvsWT42h",2.558,0,4990081,4990938,858,"+"
"SCO4571","DargRvsWT49h",1.168,0.00464,4990081,4990938,858,"+"
"SCO4571","DargRvsWT56h",0.264,0.697921,4990081,4990938,858,"+"
"SCO4571","DargRvsWT66h",-0.351,0.529418,4990081,4990938,858,"+"
"SCO4572","DargRvsWT32h",1.459,0.002951,4990935,4991234,300,"+"
"SCO4572","DargRvsWT42h",3.054,0,4990935,4991234,300,"+"
"SCO4572","DargRvsWT49h",1.358,0.003353,4990935,4991234,300,"+"
"SCO4572","DargRvsWT56h",0.475,0.480466,4990935,4991234,300,"+"
"SCO4572","DargRvsWT66h",-0.52,0.33659,4990935,4991234,300,"+"
"SCO4573","DargRvsWT32h",0.592,0.152948,4991249,4993213,1965,"+"
"SCO4573","DargRvsWT42h",2.019,1e-06,4991249,4993213,1965,"+"
"SCO4573","DargRvsWT49h",1.108,0.001482,4991249,4993213,1965,"+"
"SCO4573","DargRvsWT56h",0.291,0.576246,4991249,4993213,1965,"+"
"SCO4573","DargRvsWT66h",-0.365,0.376428,4991249,4993213,1965,"+"
"SCO4574","DargRvsWT32h",1.013,0.017847,4993219,4994790,1572,"+"
"SCO4574","DargRvsWT42h",2.773,0,4993219,4994790,1572,"+"
"SCO4574","DargRvsWT49h",1.201,0.002724,4993219,4994790,1572,"+"
"SCO4574","DargRvsWT56h",0.323,0.599132,4993219,4994790,1572,"+"
"SCO4574","DargRvsWT66h",-0.557,0.19582,4993219,4994790,1572,"+"
"SCO4575","DargRvsWT32h",0.46,0.222374,4994787,4996445,1659,"+"
"SCO4575","DargRvsWT42h",1.729,1e-06,4994787,4996445,1659,"+"
"SCO4575","DargRvsWT49h",0.644,0.020383,4994787,4996445,1659,"+"
"SCO4575","DargRvsWT56h",0.18,0.716246,4994787,4996445,1659,"+"
"SCO4575","DargRvsWT66h",-0.42,0.183124,4994787,4996445,1659,"+"
"SCO4581","DargRvsWT32h",0.003,0.999564,5002738,5003547,810,"+"
"SCO4581","DargRvsWT42h",-0.817,0.008629,5002738,5003547,810,"+"
"SCO4581","DargRvsWT49h",-0.123,0.721515,5002738,5003547,810,"+"
"SCO4581","DargRvsWT56h",-0.137,0.824029,5002738,5003547,810,"+"
"SCO4581","DargRvsWT66h",-0.411,0.262263,5002738,5003547,810,"+"
"SCO4587","DargRvsWT32h",-0.891,0.012425,5009444,5010046,603,"-"
"SCO4587","DargRvsWT42h",-0.142,0.719264,5009444,5010046,603,"-"
"SCO4587","DargRvsWT49h",1.172,0.000715,5009444,5010046,603,"-"
"SCO4587","DargRvsWT56h",0.334,0.497314,5009444,5010046,603,"-"
"SCO4587","DargRvsWT66h",0.477,0.184296,5009444,5010046,603,"-"
"SCO4603","DargRvsWT32h",0.449,0.179715,5027036,5027629,594,"+"
"SCO4603","DargRvsWT42h",-0.051,0.883424,5027036,5027629,594,"+"
"SCO4603","DargRvsWT49h",0.059,0.848185,5027036,5027629,594,"+"
"SCO4603","DargRvsWT56h",0.055,0.930849,5027036,5027629,594,"+"
"SCO4603","DargRvsWT66h",0.917,0.000771,5027036,5027629,594,"+"
"SCO4612","DargRvsWT32h",0.015,0.999071,5036030,5037274,1245,"-"
"SCO4612","DargRvsWT42h",-0.282,0.213061,5036030,5037274,1245,"-"
"SCO4612","DargRvsWT49h",-0.019,0.945944,5036030,5037274,1245,"-"
"SCO4612","DargRvsWT56h",0.212,0.530906,5036030,5037274,1245,"-"
"SCO4612","DargRvsWT66h",0.778,0.000731,5036030,5037274,1245,"-"
"SCO4651","DargRvsWT32h",-0.353,0.507745,5075273,5076121,849,"+"
"SCO4651","DargRvsWT42h",0.061,0.886384,5075273,5076121,849,"+"
"SCO4651","DargRvsWT49h",0.35,0.25313,5075273,5076121,849,"+"
"SCO4651","DargRvsWT56h",0.469,0.261092,5075273,5076121,849,"+"
"SCO4651","DargRvsWT66h",0.853,0.007674,5075273,5076121,849,"+"
"SCO4658","DargRvsWT32h",-0.368,0.169242,5087653,5088690,1038,"+"
"SCO4658","DargRvsWT42h",-0.721,0.000791,5087653,5088690,1038,"+"
"SCO4658","DargRvsWT49h",-0.123,0.578736,5087653,5088690,1038,"+"
"SCO4658","DargRvsWT56h",-0.156,0.652685,5087653,5088690,1038,"+"
"SCO4658","DargRvsWT66h",0.327,0.156481,5087653,5088690,1038,"+"
"SCO4672","DargRvsWT32h",0.022,0.999071,5103076,5104845,1770,"-"
"SCO4672","DargRvsWT42h",-0.548,0.001858,5103076,5104845,1770,"-"
"SCO4672","DargRvsWT49h",-0.478,0.007658,5103076,5104845,1770,"-"
"SCO4672","DargRvsWT56h",-0.143,0.614473,5103076,5104845,1770,"-"
"SCO4672","DargRvsWT66h",-0.044,0.917754,5103076,5104845,1770,"-"
"SCO4676","DargRvsWT32h",0.244,0.709874,5107257,5108129,873,"-"
"SCO4676","DargRvsWT42h",0.257,0.410652,5107257,5108129,873,"-"
"SCO4676","DargRvsWT49h",-0.107,0.732832,5107257,5108129,873,"-"
"SCO4676","DargRvsWT56h",0.153,0.770017,5107257,5108129,873,"-"
"SCO4676","DargRvsWT66h",-0.852,0.003395,5107257,5108129,873,"-"
"SCO4677","DargRvsWT32h",-0.523,0.244722,5108377,5108811,435,"-"
"SCO4677","DargRvsWT42h",-0.342,0.341912,5108377,5108811,435,"-"
