"gene","logFC","FDR","add_variable","start","end","strand"
"vnz_18385",0.0854272425486966,1,"48h",4062795,4063589,"-"
"vnz_18390",-0.541059271590607,1,"18h",4063803,4064339,"+"
"vnz_18390",-0.758121587497713,1,"24h",4063803,4064339,"+"
"vnz_18390",-0.170379689086492,1,"48h",4063803,4064339,"+"
"vnz_18395",0.837231997137335,0.05,"18h",4064425,4065885,"-"
"vnz_18395",0.443855306152363,0.05,"24h",4064425,4065885,"-"
"vnz_18395",0.271465656085672,1,"48h",4064425,4065885,"-"
"vnz_18400",-0.146918247025266,1,"18h",4066083,4067552,"-"
"vnz_18400",-0.377218849851577,1,"24h",4066083,4067552,"-"
"vnz_18400",-0.191443404385176,1,"48h",4066083,4067552,"-"
"vnz_18405",0.250625641494516,1,"18h",4068100,4068780,"+"
"vnz_18405",-0.232403649222763,1,"24h",4068100,4068780,"+"
"vnz_18405",0.119929246886644,1,"48h",4068100,4068780,"+"
"vnz_18410",-0.221866420079922,1,"18h",4068999,4069640,"+"
"vnz_18410",-0.0615944623509892,1,"24h",4068999,4069640,"+"
"vnz_18410",-0.141853465400519,1,"48h",4068999,4069640,"+"
"vnz_18415",0.290202450448951,1,"18h",4069861,4070838,"-"
"vnz_18415",0.183544978523883,1,"24h",4069861,4070838,"-"
"vnz_18415",-0.07585708141327,1,"48h",4069861,4070838,"-"
"vnz_18420",-0.611602278000149,1,"18h",4071131,4071733,"-"
"vnz_18420",-0.361822761228701,1,"24h",4071131,4071733,"-"
"vnz_18420",-0.0999435944659073,1,"48h",4071131,4071733,"-"
"vnz_18425",0.110686325456452,1,"18h",4071868,4072689,"-"
"vnz_18425",-0.0254416938540853,1,"24h",4071868,4072689,"-"
"vnz_18425",0.104333651975708,1,"48h",4071868,4072689,"-"
"vnz_18430",0.799273496344883,0.05,"18h",4072893,4074425,"+"
"vnz_18430",0.189145893692949,1,"24h",4072893,4074425,"+"
"vnz_18430",0.176489358321919,1,"48h",4072893,4074425,"+"
"vnz_18440",-0.946134911354056,0.05,"18h",4074774,4074977,"+"
"vnz_18440",-0.766800107954792,1,"24h",4074774,4074977,"+"
"vnz_18440",-0.344891664217891,1,"48h",4074774,4074977,"+"
"vnz_18445",-0.360075504700068,1,"18h",4075132,4075656,"+"
"vnz_18445",-0.262147910040277,1,"24h",4075132,4075656,"+"
"vnz_18445",-0.185306853318795,1,"48h",4075132,4075656,"+"
"vnz_18450",-0.489005374156618,1,"18h",4076065,4076370,"+"
"vnz_18450",-0.42171467157272,1,"24h",4076065,4076370,"+"
"vnz_18450",-0.31888333581778,1,"48h",4076065,4076370,"+"
"vnz_18455",-0.0726443232396811,1,"18h",4076616,4077782,"+"
"vnz_18455",-0.148904756078136,1,"24h",4076616,4077782,"+"
"vnz_18455",0.228156285670843,1,"48h",4076616,4077782,"+"
"vnz_18460",0.21412450134533,1,"18h",4077779,4078774,"+"
"vnz_18460",-0.452828970234699,1,"24h",4077779,4078774,"+"
"vnz_18460",0.607019997510232,0.05,"48h",4077779,4078774,"+"
"vnz_18465",-0.0399323043681524,1,"18h",4078776,4079804,"+"
"vnz_18465",-0.125669643973598,1,"24h",4078776,4079804,"+"
"vnz_18465",-0.10320771044068,1,"48h",4078776,4079804,"+"
"vnz_18470",0.369912067330543,1,"18h",4079813,4080196,"+"
"vnz_18470",-0.121745947135436,1,"24h",4079813,4080196,"+"
"vnz_18470",0.338410794573911,1,"48h",4079813,4080196,"+"
"vnz_18475",0.0331148626614452,1,"18h",4080193,4081359,"+"
"vnz_18475",-0.057474280619093,1,"24h",4080193,4081359,"+"
"vnz_18475",0.170874392726891,1,"48h",4080193,4081359,"+"
"vnz_18480",0.0425640665439049,1,"18h",4081412,4082539,"+"
"vnz_18480",-0.119955652880393,1,"24h",4081412,4082539,"+"
"vnz_18480",0.200690080774806,1,"48h",4081412,4082539,"+"
"vnz_18485",0.441410143112221,0.05,"18h",4082672,4083217,"+"
"vnz_18485",0.291648261899695,1,"24h",4082672,4083217,"+"
"vnz_18485",0.419426856699303,1,"48h",4082672,4083217,"+"
"vnz_18490",0.244065583365554,1,"18h",4083386,4085038,"+"
"vnz_18490",0.174636515387999,1,"24h",4083386,4085038,"+"
"vnz_18490",0.212356815408189,1,"48h",4083386,4085038,"+"
"vnz_18495",0.956121030665035,0.05,"18h",4085174,4089226,"-"
"vnz_18495",0.608711912409814,0.05,"24h",4085174,4089226,"-"
"vnz_18495",0.581481964248058,0.05,"48h",4085174,4089226,"-"
"vnz_18500",0.0238737183936553,1,"18h",4089371,4089796,"-"
"vnz_18500",-0.145362793310413,1,"24h",4089371,4089796,"-"
"vnz_18500",0.0476926102037444,1,"48h",4089371,4089796,"-"
"vnz_18515",-0.468065674112325,1,"18h",4090932,4091318,"+"
"vnz_18515",-0.319593168353376,1,"24h",4090932,4091318,"+"
"vnz_18515",-0.0689336384571625,1,"48h",4090932,4091318,"+"
"vnz_18520",-0.109564839867781,1,"18h",4091969,4092304,"+"
"vnz_18520",-0.527946838179758,1,"24h",4091969,4092304,"+"
"vnz_18520",0.225861978910377,1,"48h",4091969,4092304,"+"
"vnz_18525",-0.20391559433569,1,"18h",4092385,4092750,"+"
"vnz_18525",-0.0183883617597284,1,"24h",4092385,4092750,"+"
"vnz_18525",-0.0220123618962317,1,"48h",4092385,4092750,"+"
"vnz_18530",-0.0927842676445469,1,"18h",4092887,4093708,"+"
"vnz_18530",-0.0621024682953563,1,"24h",4092887,4093708,"+"
"vnz_18530",-0.148892435866263,1,"48h",4092887,4093708,"+"
"vnz_18535",0.215941888658857,1,"18h",4093693,4094112,"-"
"vnz_18535",0.217808226785037,1,"24h",4093693,4094112,"-"
"vnz_18535",-0.0966174510616711,1,"48h",4093693,4094112,"-"
"vnz_18540",0.278371568081572,1,"18h",4094111,4095073,"+"
"vnz_18540",-0.0879548233551256,1,"24h",4094111,4095073,"+"
"vnz_18540",0.262033443748926,1,"48h",4094111,4095073,"+"
"vnz_18545",0.664232858876062,0.05,"18h",4095311,4095646,"+"
"vnz_18545",0.370973925394196,0.05,"24h",4095311,4095646,"+"
"vnz_18545",0.471736594881257,1,"48h",4095311,4095646,"+"
"vnz_18550",0.653189142465849,0.05,"18h",4095633,4096529,"+"
"vnz_18550",0.373637287293659,0.05,"24h",4095633,4096529,"+"
"vnz_18550",0.282984601034045,1,"48h",4095633,4096529,"+"
"vnz_18555",1.64177529738015,0.05,"18h",4096647,4097351,"+"
"vnz_18555",1.23332813655181,0.05,"24h",4096647,4097351,"+"
"vnz_18555",0.845358165678467,0.05,"48h",4096647,4097351,"+"
"vnz_18560",0.506156676236464,0.05,"18h",4097358,4098917,"+"
"vnz_18560",0.398999751475244,0.05,"24h",4097358,4098917,"+"
"vnz_18560",0.0612379413756654,1,"48h",4097358,4098917,"+"
"vnz_18565",-0.13567300551251,1,"18h",4098944,4100227,"+"
"vnz_18565",-0.0433049496180519,1,"24h",4098944,4100227,"+"
"vnz_18565",0.0969969246720548,1,"48h",4098944,4100227,"+"
"vnz_18570",0.0390321338621847,1,"18h",4100224,4102431,"+"
"vnz_18570",-0.162342810433859,1,"24h",4100224,4102431,"+"
"vnz_18570",-0.0582619303225237,1,"48h",4100224,4102431,"+"
"vnz_18575",-0.433846787010171,1,"18h",4102511,4104040,"+"
"vnz_18575",-0.303079377448993,1,"24h",4102511,4104040,"+"
"vnz_18575",-0.0973447649869367,1,"48h",4102511,4104040,"+"
"vnz_18580",0.172690280531837,1,"18h",4104076,4104861,"+"
"vnz_18580",0.208791145746888,1,"24h",4104076,4104861,"+"
"vnz_18580",0.0930805793176797,1,"48h",4104076,4104861,"+"
"vnz_18585",0.49560296809063,0.05,"18h",4104943,4106547,"-"
"vnz_18585",0.14692991280623,1,"24h",4104943,4106547,"-"
"vnz_18585",0.140426215910899,1,"48h",4104943,4106547,"-"
"vnz_18590",0.237214790321988,1,"18h",4106563,4107006,"-"
"vnz_18590",0.174282052588895,1,"24h",4106563,4107006,"-"
"vnz_18590",-0.0273226974303485,1,"48h",4106563,4107006,"-"
"vnz_18595",0.0918473300184946,1,"18h",4107165,4107398,"+"
"vnz_18595",-0.0477803661414401,1,"24h",4107165,4107398,"+"
"vnz_18595",0.402787903395721,1,"48h",4107165,4107398,"+"
"vnz_18600",0.0560701704037037,1,"18h",4107504,4108208,"-"
"vnz_18600",-0.102134396888139,1,"24h",4107504,4108208,"-"
"vnz_18600",0.373384344197235,1,"48h",4107504,4108208,"-"
"vnz_18605",-0.160563363579761,1,"18h",4108276,4109220,"+"
"vnz_18605",-0.106856018063011,1,"24h",4108276,4109220,"+"
"vnz_18605",0.0699236139159399,1,"48h",4108276,4109220,"+"
"vnz_18615",-1.80838347549356,0.05,"18h",4110145,4111056,"-"
"vnz_18615",-1.04821031771437,0.05,"24h",4110145,4111056,"-"
"vnz_18615",-0.0951250317148576,1,"48h",4110145,4111056,"-"
"vnz_18620",-0.457347180455584,1,"18h",4111292,4112137,"-"
"vnz_18620",-0.151933066290047,1,"24h",4111292,4112137,"-"
"vnz_18620",-0.207569671432106,1,"48h",4111292,4112137,"-"
"vnz_18625",-0.337413299622088,1,"18h",4112382,4112675,"-"
"vnz_18625",-0.152300933660158,1,"24h",4112382,4112675,"-"
"vnz_18625",-0.130489462870252,1,"48h",4112382,4112675,"-"
"vnz_18635",0.0823099893995473,1,"18h",4113401,4113973,"-"
"vnz_18635",-0.18801589504277,1,"24h",4113401,4113973,"-"
"vnz_18635",0.194427864078997,1,"48h",4113401,4113973,"-"
"vnz_18640",-0.736418736469361,1,"18h",4114080,4114616,"-"
"vnz_18640",-0.222409597889751,1,"24h",4114080,4114616,"-"
"vnz_18640",0.0313004865590192,1,"48h",4114080,4114616,"-"
"vnz_18645",-0.073594496161772,1,"18h",4114900,4115109,"-"
"vnz_18645",-0.0849858279740404,1,"24h",4114900,4115109,"-"
"vnz_18645",-0.301604854015807,1,"48h",4114900,4115109,"-"
"vnz_18650",0.669112747356356,0.05,"18h",4115203,4115838,"+"
"vnz_18650",0.793469958051831,0.05,"24h",4115203,4115838,"+"
"vnz_18650",0.480450890956873,1,"48h",4115203,4115838,"+"
"vnz_18655",0.134243904761368,1,"18h",4115896,4116525,"-"
"vnz_18655",0.112913183034375,1,"24h",4115896,4116525,"-"
"vnz_18655",-0.119315043806242,1,"48h",4115896,4116525,"-"
"vnz_18660",0.909159063441458,0.05,"18h",4116643,4116939,"-"
"vnz_18660",0.512525125687385,0.05,"24h",4116643,4116939,"-"
"vnz_18660",0.59733968211616,0.05,"48h",4116643,4116939,"-"
"vnz_18665",-0.383530603415628,1,"18h",4117037,4118632,"+"
"vnz_18665",-0.475942269955135,1,"24h",4117037,4118632,"+"
"vnz_18665",-0.21559353436023,1,"48h",4117037,4118632,"+"
"vnz_18670",-0.313704889230149,1,"18h",4118650,4120203,"-"
"vnz_18670",-0.409422763549592,1,"24h",4118650,4120203,"-"
"vnz_18670",-0.011465010127155,1,"48h",4118650,4120203,"-"
"vnz_18675",-0.245456403090599,1,"18h",4120319,4120963,"-"
"vnz_18675",-0.0680443915219869,1,"24h",4120319,4120963,"-"
"vnz_18675",-0.0963183599388255,1,"48h",4120319,4120963,"-"
"vnz_18680",-0.0277911790628306,1,"18h",4121006,4121944,"-"
"vnz_18680",0.0235396765219709,1,"24h",4121006,4121944,"-"
"vnz_18680",-0.0884621320576514,1,"48h",4121006,4121944,"-"
"vnz_18685",0.157280800059048,1,"18h",4121955,4122527,"-"
"vnz_18685",0.0048054108686805,1,"24h",4121955,4122527,"-"
"vnz_18685",0.361084083869002,1,"48h",4121955,4122527,"-"
"vnz_18690",0.109314234060836,1,"18h",4122648,4123286,"-"
"vnz_18690",0.0469489926784375,1,"24h",4122648,4123286,"-"
"vnz_18690",0.235668799081473,1,"48h",4122648,4123286,"-"
"vnz_18695",-0.10473327269793,1,"18h",4123462,4124070,"+"
"vnz_18695",-0.0858631983163301,1,"24h",4123462,4124070,"+"
"vnz_18695",-0.236848227334947,1,"48h",4123462,4124070,"+"
"vnz_18700",0.467925264384719,0.05,"18h",4124240,4124527,"-"
"vnz_18700",0.425027718174697,0.05,"24h",4124240,4124527,"-"
"vnz_18700",0.459197144169364,1,"48h",4124240,4124527,"-"
"vnz_18705",0.21695917130591,1,"18h",4124625,4125317,"-"
"vnz_18705",-0.10397636869664,1,"24h",4124625,4125317,"-"
"vnz_18705",0.102754318986422,1,"48h",4124625,4125317,"-"
"vnz_18710",-0.118175722686488,1,"18h",4125382,4126896,"+"
"vnz_18710",-0.289277650601255,1,"24h",4125382,4126896,"+"
"vnz_18710",0.299622249992133,1,"48h",4125382,4126896,"+"
"vnz_18715",0.210653161302873,1,"18h",4126913,4127455,"-"
"vnz_18715",0.0585311883925468,1,"24h",4126913,4127455,"-"
"vnz_18715",-0.0348083624418541,1,"48h",4126913,4127455,"-"
"vnz_18720",-0.412280424666384,1,"18h",4127617,4128033,"-"
"vnz_18720",-0.175196047492403,1,"24h",4127617,4128033,"-"
"vnz_18720",-0.0450286711706597,1,"48h",4127617,4128033,"-"
"vnz_18725",-0.398280341924334,1,"18h",4128183,4128812,"+"
"vnz_18725",-0.511995763749636,1,"24h",4128183,4128812,"+"
"vnz_18725",0.139109598315404,1,"48h",4128183,4128812,"+"
"vnz_18730",0.32522922934063,1,"18h",4128974,4130185,"-"
"vnz_18730",0.000478788380689653,1,"24h",4128974,4130185,"-"
"vnz_18730",0.442451247272108,1,"48h",4128974,4130185,"-"
"vnz_18735",-0.180986176641288,1,"18h",4130190,4131020,"-"
"vnz_18735",0.00171575282055414,1,"24h",4130190,4131020,"-"
"vnz_18735",-0.159113579273417,1,"48h",4130190,4131020,"-"
"vnz_18740",0.0696329525783511,1,"18h",4131302,4132159,"+"
"vnz_18740",0.213384685457973,1,"24h",4131302,4132159,"+"
"vnz_18740",0.0783966643332355,1,"48h",4131302,4132159,"+"
"vnz_18745",0.319991558196281,1,"18h",4132310,4133368,"-"
"vnz_18745",0.389720270824256,0.05,"24h",4132310,4133368,"-"
"vnz_18745",0.134460174345299,1,"48h",4132310,4133368,"-"
"vnz_18750",-0.101329788953802,1,"18h",4133425,4134252,"-"
"vnz_18750",-0.156899023364533,1,"24h",4133425,4134252,"-"
"vnz_18750",0.2373966462932,1,"48h",4133425,4134252,"-"
"vnz_18755",-0.388090000858529,1,"18h",4134323,4135309,"-"
"vnz_18755",-0.492843084552919,1,"24h",4134323,4135309,"-"
"vnz_18755",0.233781371525438,1,"48h",4134323,4135309,"-"
"vnz_18760",-0.0897624316203339,1,"18h",4135412,4136701,"+"
"vnz_18760",-0.299200531387025,1,"24h",4135412,4136701,"+"
"vnz_18760",0.218792183506918,1,"48h",4135412,4136701,"+"
"vnz_18765",-0.237866207283131,1,"18h",4136712,4136921,"-"
"vnz_18765",-0.257810744267058,1,"24h",4136712,4136921,"-"
"vnz_18765",0.202348803238614,1,"48h",4136712,4136921,"-"
"vnz_18770",-0.62802800304656,1,"18h",4137006,4139237,"-"
"vnz_18770",-0.656355787444196,1,"24h",4137006,4139237,"-"
"vnz_18770",-0.323989784096403,1,"48h",4137006,4139237,"-"
"vnz_18775",-0.486572741821649,1,"18h",4139255,4139929,"-"
"vnz_18775",-0.239015329050824,1,"24h",4139255,4139929,"-"
"vnz_18775",-0.0217113790341436,1,"48h",4139255,4139929,"-"
"vnz_18780",-0.903380599388934,0.05,"18h",4139991,4140404,"-"
"vnz_18780",-0.592120052763108,1,"24h",4139991,4140404,"-"
"vnz_18780",-0.216056305269952,1,"48h",4139991,4140404,"-"
"vnz_18785",-0.628335255965234,1,"18h",4140667,4140897,"-"
"vnz_18785",-0.211632917637631,1,"24h",4140667,4140897,"-"
"vnz_18785",0.0467412167924316,1,"48h",4140667,4140897,"-"
"vnz_18795",-0.104406922778972,1,"18h",4141636,4142676,"-"
"vnz_18795",0.205651676441067,1,"24h",4141636,4142676,"-"
"vnz_18795",-0.190851323069883,1,"48h",4141636,4142676,"-"
"vnz_18800",-0.244772052170682,1,"18h",4142812,4143216,"+"
"vnz_18800",0.23095184278764,1,"24h",4142812,4143216,"+"
"vnz_18800",-0.0447252592204495,1,"48h",4142812,4143216,"+"
"vnz_18815",0.394062827738391,1,"18h",4143823,4145982,"+"
"vnz_18815",0.47424007130212,0.05,"24h",4143823,4145982,"+"
"vnz_18815",0.285607921254406,1,"48h",4143823,4145982,"+"
"vnz_18820",0.0937013528589452,1,"18h",4146044,4147294,"+"
"vnz_18820",0.383886080436101,0.05,"24h",4146044,4147294,"+"
"vnz_18820",0.0839551111070177,1,"48h",4146044,4147294,"+"
"vnz_18830",-0.145182532019719,1,"18h",4149767,4151227,"+"
"vnz_18830",0.0520414205334203,1,"24h",4149767,4151227,"+"
"vnz_18830",-0.0525533965898543,1,"48h",4149767,4151227,"+"
"vnz_18835",0.0451698903304352,1,"18h",4151316,4152224,"+"
"vnz_18835",-0.0172030225856594,1,"24h",4151316,4152224,"+"
"vnz_18835",-0.0152049205231211,1,"48h",4151316,4152224,"+"
"vnz_18845",-0.018009323850784,1,"18h",4152395,4153009,"-"
"vnz_18845",-0.0702496257421206,1,"24h",4152395,4153009,"-"
"vnz_18845",0.150321173684707,1,"48h",4152395,4153009,"-"
"vnz_18850",-0.00146863557056345,1,"18h",4153006,4154256,"-"
"vnz_18850",-0.0583774623800228,1,"24h",4153006,4154256,"-"
"vnz_18850",0.170875080564216,1,"48h",4153006,4154256,"-"
"vnz_18855",-0.436239501939142,1,"18h",4154361,4155176,"-"
"vnz_18855",-0.92590829437038,0.05,"24h",4154361,4155176,"-"
"vnz_18855",0.239944539298023,1,"48h",4154361,4155176,"-"
"vnz_18860",-0.268248132034094,1,"18h",4155243,4156253,"-"
"vnz_18860",-0.529775708970867,1,"24h",4155243,4156253,"-"
"vnz_18860",0.135390838604297,1,"48h",4155243,4156253,"-"
"vnz_18875",1.21443267707132,0.05,"18h",4156788,4157129,"-"
"vnz_18875",1.18071954390115,0.05,"24h",4156788,4157129,"-"
"vnz_18875",0.360295959842715,1,"48h",4156788,4157129,"-"
"vnz_18880",-0.156544023203331,1,"18h",4157496,4157741,"+"
"vnz_18880",0.0903686881432062,1,"24h",4157496,4157741,"+"
"vnz_18880",0.168080379568248,1,"48h",4157496,4157741,"+"
"vnz_18885",0.5167416877228,0.05,"18h",4157738,4158418,"+"
"vnz_18885",0.408621756042519,0.05,"24h",4157738,4158418,"+"
"vnz_18885",0.133208422318142,1,"48h",4157738,4158418,"+"
"vnz_18890",0.679521288841914,0.05,"18h",4158418,4160667,"+"
"vnz_18890",0.553809463935368,0.05,"24h",4158418,4160667,"+"
"vnz_18890",0.249022365845495,1,"48h",4158418,4160667,"+"
"vnz_18895",0.057906478303359,1,"18h",4160755,4161255,"+"
"vnz_18895",0.0675097116738887,1,"24h",4160755,4161255,"+"
"vnz_18895",-0.442285002655392,1,"48h",4160755,4161255,"+"
"vnz_18900",-0.180959073187257,1,"18h",4161282,4162169,"+"
"vnz_18900",-0.0373270406843375,1,"24h",4161282,4162169,"+"
"vnz_18900",-0.25511931710786,1,"48h",4161282,4162169,"+"
"vnz_18905",-0.297044660613094,1,"18h",4162157,4162561,"-"
"vnz_18905",-0.272335569577511,1,"24h",4162157,4162561,"-"
"vnz_18905",-0.0580672375936739,1,"48h",4162157,4162561,"-"
"vnz_18910",-0.0594655553539438,1,"18h",4162640,4163428,"+"
"vnz_18910",0.294535946031636,1,"24h",4162640,4163428,"+"
"vnz_18910",-0.0572756792923976,1,"48h",4162640,4163428,"+"
"vnz_18915",0.936140768238735,0.05,"18h",4163485,4164381,"+"
"vnz_18915",1.19005037489982,0.05,"24h",4163485,4164381,"+"
"vnz_18915",0.977241459795439,0.05,"48h",4163485,4164381,"+"
"vnz_18920",0.465375840885371,0.05,"18h",4164610,4166136,"+"
"vnz_18920",0.205241146509436,1,"24h",4164610,4166136,"+"
"vnz_18920",0.201930984193251,1,"48h",4164610,4166136,"+"
"vnz_18925",0.692444031659184,0.05,"18h",4166180,4167259,"+"
"vnz_18925",0.598440376234678,0.05,"24h",4166180,4167259,"+"
"vnz_18925",0.174345943382704,1,"48h",4166180,4167259,"+"
"vnz_18930",1.08877682459936,0.05,"18h",4167422,4167676,"-"
"vnz_18930",1.38952174522982,0.05,"24h",4167422,4167676,"-"
"vnz_18930",1.34812135976065,0.05,"48h",4167422,4167676,"-"
"vnz_18935",0.475126394776155,0.05,"18h",4168011,4169102,"-"
"vnz_18935",0.354986121587991,0.05,"24h",4168011,4169102,"-"
"vnz_18935",-0.116002891874238,1,"48h",4168011,4169102,"-"
"vnz_18940",-0.242394305075537,1,"18h",4169258,4170127,"+"
"vnz_18940",-0.307547171484276,1,"24h",4169258,4170127,"+"
"vnz_18940",-0.0738383167813648,1,"48h",4169258,4170127,"+"
"vnz_18945",-0.19338657638121,1,"18h",4170709,4170915,"+"
"vnz_18945",-0.854671468383853,0.05,"24h",4170709,4170915,"+"
"vnz_18945",-1.00217266144473,0.05,"48h",4170709,4170915,"+"
"vnz_18960",-0.0511300888098217,1,"18h",4171793,4175731,"-"
"vnz_18960",0.266309642081146,1,"24h",4171793,4175731,"-"
"vnz_18960",-0.255183307695258,1,"48h",4171793,4175731,"-"
"vnz_18965",0.461684864105018,0.05,"18h",4175873,4176223,"+"
"vnz_18965",0.21441625290897,1,"24h",4175873,4176223,"+"
"vnz_18965",0.462495477548877,1,"48h",4175873,4176223,"+"
"vnz_18970",-0.0154974905162876,1,"18h",4176281,4177132,"+"
"vnz_18970",0.31634339639998,1,"24h",4176281,4177132,"+"
"vnz_18970",-0.0669585941245702,1,"48h",4176281,4177132,"+"
"vnz_18975",-0.0977174714573018,1,"18h",4177129,4177971,"+"
"vnz_18975",0.092641004082602,1,"24h",4177129,4177971,"+"
"vnz_18975",-0.00893234307142711,1,"48h",4177129,4177971,"+"
"vnz_18995",-0.0834467532712718,1,"18h",4178457,4178807,"+"
"vnz_18995",-0.0434157105485509,1,"24h",4178457,4178807,"+"
"vnz_18995",0.185326630949807,1,"48h",4178457,4178807,"+"
"vnz_19000",0.529436552341518,1,"18h",4179099,4179668,"+"
"vnz_19000",-0.432380063644011,1,"24h",4179099,4179668,"+"
"vnz_19000",1.17172802774264,0.05,"48h",4179099,4179668,"+"
"vnz_19005",-0.499894108389,1,"18h",4179866,4182184,"+"
"vnz_19005",-0.32356388291481,1,"24h",4179866,4182184,"+"
"vnz_19005",-0.490747192541074,1,"48h",4179866,4182184,"+"
"vnz_19010",-0.129339317281947,1,"18h",4182416,4184602,"+"
"vnz_19010",0.383861221542192,0.05,"24h",4182416,4184602,"+"
"vnz_19010",-0.195486883420113,1,"48h",4182416,4184602,"+"
"vnz_19015",-0.0518063829242948,1,"18h",4184709,4187870,"+"
"vnz_19015",0.19136328725249,1,"24h",4184709,4187870,"+"
"vnz_19015",-0.170082832689442,1,"48h",4184709,4187870,"+"
"vnz_19025",0.383287996070356,1,"18h",4188360,4189754,"+"
"vnz_19025",0.288742105687191,1,"24h",4188360,4189754,"+"
"vnz_19025",0.286674558812913,1,"48h",4188360,4189754,"+"
"vnz_19030",0.67191697057135,0.05,"18h",4189880,4190407,"+"
"vnz_19030",0.266839945343625,1,"24h",4189880,4190407,"+"
"vnz_19030",0.444919801741942,1,"48h",4189880,4190407,"+"
"vnz_19035",0.119586583586069,1,"18h",4190444,4191346,"-"
"vnz_19035",0.336449019773252,1,"24h",4190444,4191346,"-"
"vnz_19035",0.0527257433412482,1,"48h",4190444,4191346,"-"
"vnz_19040",-0.0176670423964027,1,"18h",4191602,4192096,"+"
"vnz_19040",0.0843230786565156,1,"24h",4191602,4192096,"+"
"vnz_19040",0.0489947604792616,1,"48h",4191602,4192096,"+"
"vnz_19050",-0.251225369090123,1,"18h",4192329,4193069,"+"
"vnz_19050",0.0915040604917565,1,"24h",4192329,4193069,"+"
"vnz_19050",-0.122438067502741,1,"48h",4192329,4193069,"+"
"vnz_19055",-0.00657836036264745,1,"18h",4193183,4194379,"+"
"vnz_19055",0.0775604741545571,1,"24h",4193183,4194379,"+"
"vnz_19055",0.0709707549599139,1,"48h",4193183,4194379,"+"
"vnz_19060",1.74181305553293,0.05,"18h",4194773,4195912,"+"
"vnz_19060",1.4684478724463,0.05,"24h",4194773,4195912,"+"
"vnz_19060",1.2640655739177,0.05,"48h",4194773,4195912,"+"
"vnz_19065",0.120845855524337,1,"18h",4195957,4196904,"+"
"vnz_19065",0.309230348250144,1,"24h",4195957,4196904,"+"
"vnz_19065",0.389841506497685,1,"48h",4195957,4196904,"+"
"vnz_19075",0.201938721357198,1,"18h",4198345,4199133,"-"
"vnz_19075",0.217318811869568,1,"24h",4198345,4199133,"-"
"vnz_19075",0.0603424849438722,1,"48h",4198345,4199133,"-"
"vnz_19080",0.28929458748541,1,"18h",4199225,4200409,"-"
"vnz_19080",0.183274334635378,1,"24h",4199225,4200409,"-"
"vnz_19080",0.34110848003514,1,"48h",4199225,4200409,"-"
"vnz_19085",-0.0562546844585237,1,"18h",4200526,4201965,"-"
"vnz_19085",0.0797954283560549,1,"24h",4200526,4201965,"-"
"vnz_19085",-0.0153614588851736,1,"48h",4200526,4201965,"-"
"vnz_19090",0.501296788629193,0.05,"18h",4202536,4204764,"+"
"vnz_19090",0.331837739684812,1,"24h",4202536,4204764,"+"
"vnz_19090",0.279890526785912,1,"48h",4202536,4204764,"+"
"vnz_19095",0.214472205384016,1,"18h",4204854,4208312,"+"
"vnz_19095",-0.0662369401503886,1,"24h",4204854,4208312,"+"
"vnz_19095",0.422483049418499,1,"48h",4204854,4208312,"+"
"vnz_19100",0.223005728945962,1,"18h",4208299,4210365,"-"
"vnz_19100",0.0528714019792547,1,"24h",4208299,4210365,"-"
"vnz_19100",0.110795238318395,1,"48h",4208299,4210365,"-"
"vnz_19105",1.74544518338032,0.05,"18h",4210653,4211468,"-"
"vnz_19105",1.42963309136069,0.05,"24h",4210653,4211468,"-"
"vnz_19105",1.26350779656766,0.05,"48h",4210653,4211468,"-"
"vnz_19110",-0.352020771393876,1,"18h",4211804,4213168,"+"
"vnz_19110",-0.243796686658534,1,"24h",4211804,4213168,"+"
"vnz_19110",-0.0927000866669253,1,"48h",4211804,4213168,"+"
"vnz_19115",-0.149831771691843,1,"18h",4213275,4214945,"+"
"vnz_19115",0.167091326225661,1,"24h",4213275,4214945,"+"
"vnz_19115",0.00599946830320061,1,"48h",4213275,4214945,"+"
"vnz_19120",-0.443049608151814,1,"18h",4214971,4216239,"-"
"vnz_19120",0.131857156647746,1,"24h",4214971,4216239,"-"
"vnz_19120",-0.304876337781441,1,"48h",4214971,4216239,"-"
"vnz_19125",-0.67604467117054,1,"18h",4216394,4216960,"+"
"vnz_19125",0.0689124139736248,1,"24h",4216394,4216960,"+"
"vnz_19125",-0.455175340326757,1,"48h",4216394,4216960,"+"
"vnz_19150",-0.0599687431544531,1,"18h",4222829,4223497,"-"
"vnz_19150",0.19711571124133,1,"24h",4222829,4223497,"-"
"vnz_19150",0.566581292316941,0.05,"48h",4222829,4223497,"-"
"vnz_19155",-0.193698809078456,1,"18h",4223494,4224735,"-"
"vnz_19155",0.148279293597964,1,"24h",4223494,4224735,"-"
"vnz_19155",0.362112084594782,1,"48h",4223494,4224735,"-"
"vnz_19160",-1.05490774673113,0.05,"18h",4224748,4225560,"-"
"vnz_19160",-0.946267604024459,0.05,"24h",4224748,4225560,"-"
"vnz_19160",0.407893580179054,1,"48h",4224748,4225560,"-"
"vnz_19165",-0.445950853634001,1,"18h",4225557,4226459,"-"
"vnz_19165",-0.426552822704263,1,"24h",4225557,4226459,"-"
"vnz_19165",0.764034232005135,0.05,"48h",4225557,4226459,"-"
"vnz_19170",0.0915192245036977,1,"18h",4226596,4227159,"+"
